edition,edition_status,ledger,team_id,team,player_id,player,rho,mu,lambda,omega,group_caution_min,group_dismissal_min,group_served_matches,group_served_min,knockout_in_match_min,knockout_accumulation_window_min,knockout_served_matches,knockout_served_min,exp_susp_grp_unweighted_min,exp_susp_unweighted_min,exp_susp_all_unweighted_min,exact_clock_q_min,exp_susp_prime_unweighted_min,exp_susp_grp_min,exp_susp_min,exp_susp_all_min,exp_susp_prime_min
2022,final,full,43835,Saudi Arabia,419281,SAUD ABDULHAMID,2,1.25,0.5,1,188,0,0,0,0,0,0,0,188,0,188,22,199,188,0,188,199
2022,final,full,43835,Saudi Arabia,425804,SALEH ALSHEHRI,2,1.25,0.5,0.833333333,62,0,0,0,0,0,0,0,62,0,62,70,97,51.666667,0,51.666667,80.833333
2022,final,full,43835,Saudi Arabia,430170,ABDULELAH ALMALKI,2,1.25,0.5,0.972222222,203,0,1,112.5,0,0,0,0,315.5,0,315.5,115,373,306.736111,0,306.736111,362.638889
2022,final,full,43835,Saudi Arabia,430502,ABDULLAH MADU,2,1.25,0.5,0.162962963,9,0,0,0,0,0,0,0,9,0,9,17,17.5,1.466667,0,1.466667,2.851852
2022,final,full,43835,Saudi Arabia,430504,ALI ALHASSAN,2,1.25,0.5,0.17037037,56,0,0,0,0,0,0,0,56,0,56,64,88,9.540741,0,9.540741,14.992593
2022,final,full,43849,Cameroon,290931,Nicolas NKOULOU,2,1.25,0.5,0.666666667,156,0,0,0,0,0,0,0,156,0,156,73,192.5,104,0,104,128.333333
2022,final,full,43849,Cameroon,323698,Vincent ABOUBAKAR,2,1.25,0.5,0.522222222,9,14,0,0,0,0,0,0,23,0,23,12,29,12.011111,0,12.011111,15.144444
2022,final,full,43849,Cameroon,401789,Collins FAI,2,1.25,0.5,1,234,0,0,0,0,0,0,0,234,0,234,129,298.5,234,0,234,298.5
2022,final,full,43849,Cameroon,402215,Christian BASSOGOG,2,1.25,0.5,0.085185185,150,0,0,0,0,0,0,0,150,0,150,67,183.5,12.777778,0,12.777778,15.631481
2022,final,full,43849,Cameroon,407175,Nouhou TOLO,2,1.25,0.5,1,84,0,0,0,0,0,0,0,84,0,84,94,131,84,0,84,131
2022,final,full,43849,Cameroon,441406,Pierre KUNDE,2,1.25,0.5,0.5,62,0,0,0,0,0,0,0,62,0,62,72,98,31,0,31,49
2022,final,full,43860,Ghana,294620,Andre AYEW,2,1.25,0.5,0.744444444,221,0,0,0,0,0,0,0,221,0,221,52,247,164.522222,0,164.522222,183.877778
2022,final,full,43860,Ghana,369248,Daniel AMARTEY,2,1.25,0.5,1,159,0,0,0,0,0,0,0,159,0,159,80,199,159,0,159,199
2022,final,full,43860,Ghana,405961,Kudus MOHAMMED,2,1.25,0.5,0.925925926,235,0,0,0,0,0,0,0,235,0,235,55,262.5,217.592593,0,217.592593,243.055556
2022,final,full,43860,Ghana,411376,Inaki WILLIAMS,2,1.25,0.5,0.933333333,190,0,0,0,0,0,0,0,190,0,190,10,195,177.333333,0,177.333333,182
2022,final,full,43860,Ghana,448522,Seidu ALIDU,2,1.25,0.5,0.577777778,214,0,0,0,0,0,0,0,214,0,214,45,236.5,123.644444,0,123.644444,136.644444
2022,final,full,43860,Ghana,448523,Kamaldeen SULEMANA,2,1.25,0.5,0.207407407,4,0,0,0,0,0,0,0,4,0,4,14,11,0.82963,0,0.82963,2.281481
2022,final,full,43860,Ghana,448536,Tariq LAMPTEY,2,1.25,0.5,0.377777778,107,0,0,0,0,0,0,0,107,0,107,28,121,40.422222,0,40.422222,45.711111
2022,final,full,43872,Morocco,372266,Sofyan AMRABAT,2,1.25,0.5,1,192,0,0,0,0,180,0,0,192,180,372,143,443.5,192,180,372,443.5
2022,final,full,43872,Morocco,398599,Romain SAISS,2,1.25,0.5,1,0,0,0,0,0,90,0,0,0,90,90,34,107,0,90,90,107
2022,final,full,43872,Morocco,402255,Sofiane BOUFAL,2,1.25,0.5,0.728787879,0,0,0,0,69,0,0,0,0,69,69,69,103.5,0,50.286364,50.286364,75.429545
2022,final,full,43872,Morocco,408889,Achraf DARI,2,1.25,0.5,0.283333333,0,0,0,0,20,0,0,0,0,20,20,29,34.5,0,5.666667,5.666667,9.775
2022,final,full,43872,Morocco,441306,Selim AMALLAH,2,1.25,0.5,0.622727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,final,full,43872,Morocco,441307,Azzedine OUNAHI,2,1.25,0.5,0.862121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,final,full,43872,Morocco,448591,Abdelhamid SABIRI,2,1.25,0.5,0.272727273,91,0,0,0,0,180,0,0,91,180,271,125,333.5,24.818182,49.090909,73.909091,90.954546
2022,final,full,43872,Morocco,448610,Walid CHEDDIRA,2,1.25,0.5,0.110526316,0,0,0,0,14,0,1,112.5,0,126.5,126.5,2,127.5,0,13.981579,13.981579,14.092105
2022,final,full,43879,Senegal,332314,Idrissa Gana GUEYE,2,1.25,0.5,1,185,0,0,0,0,0,1,112.5,185,112.5,297.5,36,315.5,185,112.5,297.5,315.5
2022,final,full,43879,Senegal,339820,Kalidou KOULIBALY,2,1.25,0.5,1,0,0,0,0,14,90,0,0,0,104,104,19,113.5,0,104,104,113.5
2022,final,full,43879,Senegal,430671,Ismail JAKOBS,2,1.25,0.5,0.777777778,128,0,0,0,0,180,0,0,128,180,308,140,378,99.555556,140,239.555556,294
2022,final,full,43879,Senegal,441319,Nampalys MENDY,2,1.25,0.5,0.761111111,187,0,0,0,0,180,0,0,187,180,367,102,418,142.327778,137,279.327778,318.144444
2022,final,full,43879,Senegal,441321,Boulaye DIA,2,1.25,0.5,0.891666667,150,0,0,0,0,180,0,0,150,180,330,162,411,133.75,160.5,294.25,366.475
2022,final,full,43879,Senegal,448825,Pathe CISS,2,1.25,0.5,0.405555556,93,0,0,0,0,180,0,0,93,180,273,105,325.5,37.716667,73,110.716667,132.008333
2022,final,full,43888,Tunisia,329721,Taha KHENISSI,2,1.25,0.5,0.1,184,0,0,0,0,0,0,0,184,0,184,12,190,18.4,0,18.4,19
2022,final,full,43888,Tunisia,370575,Ferjani SASSI,2,1.25,0.5,0.17037037,94,0,0,0,0,0,0,0,94,0,94,4,96,16.014815,0,16.014815,16.355556
2022,final,full,43888,Tunisia,433182,Aissa LAIDOUNI,2,1.25,0.5,0.907407407,154,0,0,0,0,0,0,0,154,0,154,71,189.5,139.740741,0,139.740741,171.953704
2022,final,full,43888,Tunisia,433362,Ali ABDI,2,1.25,0.5,0.692592593,116,0,0,0,0,0,0,0,116,0,116,33,132.5,80.340741,0,80.340741,91.768519
2022,final,full,43888,Tunisia,436621,Wajdi KECHRIDA,2,1.25,0.5,0.403703704,62,0,0,0,0,0,0,0,62,0,62,75,99.5,25.02963,0,25.02963,40.168519
2022,final,full,43899,Canada,267750,Steven VITORIA,2,1.25,0.5,1,6,0,0,0,0,0,0,0,6,0,6,10,11,6,0,6,11
2022,final,full,43899,Canada,370986,Jonathan OSORIO,2,1.25,0.5,0.437037037,64,0,0,0,0,0,0,0,64,0,64,68,98,27.97037,0,27.97037,42.82963
2022,final,full,43899,Canada,392850,Junior HOILETT,2,1.25,0.5,0.6,83,0,0,0,0,0,0,0,83,0,83,87,126.5,49.8,0,49.8,75.9
2022,final,full,43899,Canada,395032,Sam ADEKUGBE,2,1.25,0.5,0.348148148,47,0,0,0,0,0,0,0,47,0,47,47,70.5,16.362963,0,16.362963,24.544444
2022,final,full,43899,Canada,412144,Alphonso DAVIES,2,1.25,0.5,1,189,0,0,0,0,0,0,0,189,0,189,15,196.5,189,0,189,196.5
2022,final,full,43899,Canada,430138,Tajon BUCHANAN,2,1.25,0.5,0.966666667,128,0,0,0,0,0,0,0,128,0,128,45,150.5,123.733333,0,123.733333,145.483333
2022,final,full,43899,Canada,441252,Alistair JOHNSTON,2,1.25,0.5,1,187,0,0,0,0,0,0,0,187,0,187,13,193.5,187,0,187,193.5
2022,final,full,43899,Canada,441254,Kamal MILLER,2,1.25,0.5,1,95,0,0,0,0,0,0,0,95,0,95,12,101,95,0,95,101
2022,final,full,43901,Costa Rica,236530,Celso BORGES,2,1.25,0.5,0.92962963,119,0,0,0,0,0,0,0,119,0,119,36,137,110.625926,0,110.625926,127.359259
2022,final,full,43901,Costa Rica,307529,Joel CAMPBELL,2,1.25,0.5,1,182,0,0,0,0,0,0,0,182,0,182,2,183,182,0,182,183
2022,final,full,43901,Costa Rica,312987,Oscar DUARTE,2,1.25,0.5,1,13,0,0,0,0,0,0,0,13,0,13,24,25,13,0,13,25
2022,final,full,43901,Costa Rica,339797,Francisco CALVO,2,1.25,0.5,1,202,0,1,112.5,0,0,0,0,314.5,0,314.5,58,343.5,314.5,0,314.5,343.5
2022,final,full,43901,Costa Rica,405811,Anthony CONTRERAS,2,1.25,0.5,0.466666667,139,0,0,0,0,0,0,0,139,0,139,56,167,64.866667,0,64.866667,77.933333
2022,final,full,43911,Mexico,238112,Hector MORENO,2,1.25,0.5,1,214,0,0,0,0,0,0,0,214,0,214,42,235,214,0,214,235
2022,final,full,43911,Mexico,329092,Hector HERRERA,2,1.25,0.5,0.596296296,114,0,0,0,0,0,0,0,114,0,114,31,129.5,67.977778,0,67.977778,77.22037
2022,final,full,43911,Mexico,336707,Nestor ARAUJO,2,1.25,0.5,0.333333333,158,0,0,0,0,0,0,0,158,0,158,75,195.5,52.666667,0,52.666667,65.166667
2022,final,full,43911,Mexico,386332,Erick GUTIERREZ,2,1.25,0.5,0.177777778,130,0,0,0,0,0,0,0,130,0,130,47,153.5,23.111111,0,23.111111,27.288889
2022,final,full,43911,Mexico,400634,Edson ALVAREZ,2,1.25,0.5,0.651851852,74,0,0,0,0,0,0,0,74,0,74,82,115,48.237037,0,48.237037,74.962963
2022,final,full,43911,Mexico,403585,Roberto ALVARADO,2,1.25,0.5,0.062962963,91,0,0,0,0,0,0,0,91,0,91,8,95,5.72963,0,5.72963,5.981481
2022,final,full,43911,Mexico,403596,Jorge SANCHEZ,2,1.25,0.5,0.651851852,241,0,0,0,0,0,0,0,241,0,241,69,275.5,157.096296,0,157.096296,179.585185
2022,final,full,43921,United States,331871,Kellyn PERRY-ACOSTA,2,1.25,0.5,0.113888889,181,0,0,0,0,180,0,0,181,180,361,98,410,20.613889,20.5,41.113889,46.694444
2022,final,full,43921,United States,339510,Tim REAM,2,1.25,0.5,1,219,0,0,0,0,180,0,0,219,180,399,147,472.5,219,180,399,472.5
2022,final,full,43921,United States,390238,Tyler  ADAMS,2,1.25,0.5,1,47,0,0,0,0,180,0,0,47,180,227,155,304.5,47,180,227,304.5
2022,final,full,43921,United States,390259,Weston McKENNIE,2,1.25,0.5,0.763888889,257,0,0,0,0,180,0,0,257,180,437,185,529.5,196.319444,137.5,333.819444,404.479167
2022,final,full,43921,United States,406280,Sergino DEST,2,1.25,0.5,0.855555556,259,0,0,0,0,180,0,0,259,180,439,187,532.5,221.588889,154,375.588889,455.583334
2022,final,full,43922,Argentina,229397,Lionel MESSI,2,1.25,0.5,1,0,0,0,0,22,0,0,0,0,22,22,22,33,0,22,22,33
2022,final,full,43922,Argentina,308300,Emiliano MARTINEZ,2,1.25,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,final,full,43922,Argentina,310116,Nicolas OTAMENDI,2,1.25,0.5,1,0,0,0,0,44,0,0,0,0,44,44,44,66,0,44,44,66
2022,final,full,43922,Argentina,332847,Leandro PAREDES,2,1.25,0.5,0.323188406,0,0,0,0,12,0,0,0,0,12,12,44,34,0,3.878261,3.878261,10.988406
2022,final,full,43922,Argentina,332979,German PEZZELLA,2,1.25,0.5,0.082608696,0,0,0,0,10,0,0,0,0,10,10,10,15,0,0.826087,0.826087,1.23913
2022,final,full,43922,Argentina,401204,Marcos ACUNA,2,1.25,0.5,0.621666667,41,0,0,0,74,133,1,112.5,41,319.5,360.5,252,486.5,25.488333,198.6225,224.110833,302.440833
2022,final,full,43922,Argentina,402921,Lisandro MARTINEZ,2,1.25,0.5,0.436231884,0,0,0,0,14,0,0,0,0,14,14,46,37,0,6.107246,6.107246,16.14058
2022,final,full,43922,Argentina,402926,Gonzalo MONTIEL,2,1.25,0.5,0.193333333,137,0,0,0,22,180,1,112.5,137,314.5,451.5,174,538.5,26.486667,60.803333,87.29,104.11
2022,final,full,43922,Argentina,431196,Cristian ROMERO,2,1.25,0.5,0.794202899,0,0,0,0,72,0,0,0,0,72,72,104,124,0,57.182609,57.182609,98.481159
2022,final,full,43922,Argentina,448252,Enzo FERNANDEZ,2,1.25,0.5,0.815942029,0,0,0,0,73,0,0,0,0,73,73,73,109.5,0,59.563768,59.563768,89.345652
2022,final,full,43924,Brazil,308386,CASEMIRO,2,1.25,0.5,0.8125,0,0,0,0,22,0,0,0,0,22,22,55,49.5,0,17.875,17.875,40.21875
2022,final,full,43924,Brazil,332946,MARQUINHOS,2,1.25,0.5,0.8875,0,0,0,0,13,0,0,0,0,13,13,46,36,0,11.5375,11.5375,31.95
2022,final,full,43924,Brazil,335656,DANILO,2,1.25,0.5,0.94,0,0,0,0,65,0,0,0,0,65,65,98,114,0,61.1,61.1,107.16
2022,final,full,43924,Brazil,389617,EDER MILITAO,2,1.25,0.5,0.727083333,83,0,0,0,0,180,0,0,83,180,263,188,357,60.347917,130.875,191.222917,259.56875
2022,final,full,43924,Brazil,394018,FRED,2,1.25,0.5,0.29375,128,0,0,0,0,180,0,0,128,180,308,139,377.5,37.6,52.875,90.475,110.890625
2022,final,full,43924,Brazil,430605,BRUNO GUIMARAES,2,1.25,0.5,0.141666667,5,0,0,0,0,180,0,0,5,180,185,110,240,0.708333,25.5,26.208333,34
2022,final,full,43927,Ecuador,428885,Moises CAICEDO,2,1.25,0.5,1,241,0,0,0,0,0,0,0,241,0,241,67,274.5,241,0,241,274.5
2022,final,full,43927,Ecuador,428904,Jhegson MENDEZ,2,1.25,0.5,1,214,0,1,112.5,0,0,0,0,326.5,0,326.5,80,366.5,326.5,0,326.5,366.5
2022,final,full,43930,Uruguay,267829,Martin CACERES,2,1.25,0.5,0.333333333,213,0,0,0,0,0,0,0,213,0,213,41,233.5,71,0,71,77.833333
2022,final,full,43930,Uruguay,267834,Edinson CAVANI,2,1.25,0.5,0.451851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,final,full,43930,Uruguay,270775,Luis SUAREZ,2,1.25,0.5,0.548148148,30,0,0,0,0,0,0,0,30,0,30,40,50,16.444444,0,16.444444,27.407407
2022,final,full,43930,Uruguay,305382,Sebastian COATES,2,1.25,0.5,0.666666667,3,0,0,0,0,0,0,0,3,0,3,13,9.5,2,0,2,6.333333
2022,final,full,43930,Uruguay,368655,Jose GIMENEZ,2,1.25,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,final,full,43930,Uruguay,386538,Rodrigo BENTANCUR,2,1.25,0.5,1,174,0,0,0,0,0,0,0,174,0,174,95,221.5,174,0,174,221.5
2022,final,full,43930,Uruguay,402893,Mathias OLIVERA,2,1.25,0.5,0.944444444,136,0,0,0,0,0,0,0,136,0,136,57,164.5,128.444444,0,128.444444,155.361111
2022,final,full,43930,Uruguay,419126,Darwin NUNEZ,2,1.25,0.5,0.896296296,70,0,0,0,0,0,0,0,70,0,70,80,110,62.740741,0,62.740741,98.592593
2022,final,full,43935,Belgium,358122,Thomas MEUNIER,2,1.25,0.5,0.785185185,216,0,0,0,0,0,0,0,216,0,216,42,237,169.6,0,169.6,186.088889
2022,final,full,43935,Belgium,398653,Yannick CARRASCO,2,1.25,0.5,0.437037037,261,0,0,0,0,0,0,0,261,0,261,87,304.5,114.066667,0,114.066667,133.077778
2022,final,full,43935,Belgium,402015,Leander DENDONCKER,2,1.25,0.5,0.6,23,0,0,0,0,0,0,0,23,0,23,28,37,13.8,0,13.8,22.2
2022,final,full,43935,Belgium,448364,Amadou ONANA,2,1.25,0.5,0.577777778,214,0,1,112.5,0,0,0,0,326.5,0,326.5,107,380,188.644445,0,188.644445,219.555556
2022,final,full,43938,Croatia,241559,Luka MODRIC,2,1.25,0.5,0.950724638,95,0,0,0,0,180,0,0,95,180,275,133,341.5,90.318841,171.130435,261.449275,324.672464
2022,final,full,43938,Croatia,312432,Dejan LOVREN,2,1.25,0.5,0.869565217,124,0,0,0,0,180,0,0,124,180,304,162,385,107.826087,156.521739,264.347826,334.782609
2022,final,full,43938,Croatia,339987,Mateo KOVACIC,2,1.25,0.5,0.927536232,0,0,0,0,63,90,0,0,0,153,153,94,200,0,141.913043,141.913043,185.507246
2022,final,full,43938,Croatia,369029,Dominik LIVAKOVIC,2,1.25,0.5,1,0,0,0,0,63,0,0,0,0,63,63,63,94.5,0,63,63,94.5
2022,final,full,43938,Croatia,380000,Marcelo BROZOVIC,2,1.25,0.5,0.802898551,0,0,0,0,59,0,0,0,0,59,59,92,105,0,47.371015,47.371015,84.304348
2022,final,full,43938,Croatia,406973,Borna BARISIC,2,1.25,0.5,0.173913043,0,0,0,0,5,90,0,0,0,95,95,5,97.5,0,16.521739,16.521739,16.956522
2022,final,full,43938,Croatia,448165,Bruno PETKOVIC,2,1.25,0.5,0.333333333,0,0,0,0,6,0,0,0,0,6,6,6,9,0,2,2,3
2022,final,full,43941,Denmark,360188,Andreas CORNELIUS,2,1.25,0.5,0.340740741,157,0,0,0,0,0,0,0,157,0,157,75,194.5,53.496296,0,53.496296,66.274074
2022,final,full,43941,Denmark,395460,Robert SKOV,2,1.25,0.5,0.077777778,15,0,0,0,0,0,0,0,15,0,15,22,26,1.166667,0,1.166667,2.022222
2022,final,full,43941,Denmark,401281,Andreas CHRISTENSEN,2,1.25,0.5,1,160,0,0,0,0,0,0,0,160,0,160,78,199,160,0,160,199
2022,final,full,43941,Denmark,411291,Mathias JENSEN,2,1.25,0.5,0.311111111,192,0,0,0,0,0,0,0,192,0,192,20,202,59.733333,0,59.733333,62.844444
2022,final,full,43941,Denmark,448464,Rasmus KRISTENSEN,2,1.25,0.5,0.837037037,246,0,0,0,0,0,0,0,246,0,246,74,283,205.911111,0,205.911111,236.881481
2022,final,full,43942,England,407498,Harry MAGUIRE,2,1.25,0.5,0.955555556,0,0,0,0,0,0,0,0,0,0,0,11,5.5,0,0,0,5.255556
2022,final,full,43946,France,336435,Antoine GRIEZMANN,2,1.25,0.5,0.815151515,0,0,0,0,47,0,0,0,0,47,47,58,76,0,38.312121,38.312121,61.951515
2022,final,full,43946,France,358015,Olivier GIROUD,2,1.25,0.5,0.642424242,0,0,0,0,30,0,0,0,0,30,30,30,45,0,19.272727,19.272727,28.909091
2022,final,full,43946,France,398680,Ousmane DEMBELE,2,1.25,0.5,0.662121212,0,0,0,0,44,0,0,0,0,44,44,55,71.5,0,29.133333,29.133333,47.341667
2022,final,full,43946,France,402047,Adrien RABIOT,2,1.25,0.5,0.847368421,0,0,0,0,70,0,0,0,0,70,70,70,105,0,59.315789,59.315789,88.973684
2022,final,full,43946,France,403109,Marcus THURAM,2,1.25,0.5,0.221212121,0,0,0,0,38,0,0,0,0,38,38,38,57,0,8.406061,8.406061,12.609091
2022,final,full,43946,France,405893,Aurelien TCHOUAMENI,2,1.25,0.5,0.943939394,0,0,0,0,58,90,0,0,0,148,148,68,182,0,139.70303,139.70303,171.79697
2022,final,full,43946,France,408042,Theo HERNANDEZ,2,1.25,0.5,0.76969697,0,0,0,0,8,0,0,0,0,8,8,19,17.5,0,6.157576,6.157576,13.469697
2022,final,full,43946,France,430707,Jules KOUNDE,2,1.25,0.5,0.728787879,137,0,0,0,0,180,0,0,137,180,317,155,394.5,99.843939,131.181818,231.025758,287.506818
2022,final,full,43948,Germany,379953,Leon GORETZKA,2,1.25,0.5,0.588888889,122,0,0,0,0,0,0,0,122,0,122,38,141,71.844444,0,71.844444,83.033333
2022,final,full,43948,Germany,386413,Joshua KIMMICH,2,1.25,0.5,1,120,0,0,0,0,0,0,0,120,0,120,36,138,120,0,120,138
2022,final,full,43948,Germany,395481,Thilo KEHRER,2,1.25,0.5,0.259259259,143,0,0,0,0,0,0,0,143,0,143,59,172.5,37.074074,0,37.074074,44.722222
2022,final,full,43960,Netherlands,336088,Nathan AKE,2,1.25,0.5,1,38,0,0,0,0,180,0,0,38,180,218,142,289,38,180,218,289
2022,final,full,43960,Netherlands,336098,Memphis DEPAY,2,1.25,0.5,0.622916667,0,0,0,0,14,0,0,0,0,14,14,46,37,0,8.720833,8.720833,23.047917
2022,final,full,43960,Netherlands,398568,Steven BERGHUIS,2,1.25,0.5,0.4125,0,0,0,0,2,0,0,0,0,2,2,34,19,0,0.825,0.825,7.8375
2022,final,full,43960,Netherlands,404560,Matthijs DE LIGT,2,1.25,0.5,0.1875,214,0,0,0,0,180,0,0,214,180,394,142,465,40.125,33.75,73.875,87.1875
2022,final,full,43960,Netherlands,422657,Frenkie DE JONG,2,1.25,0.5,0.991666667,0,0,0,0,3,90,0,0,0,93,93,10,98,0,92.225,92.225,97.183333
2022,final,full,43960,Netherlands,433123,Steven BERGWIJN,2,1.25,0.5,0.447916667,0,0,0,0,29,0,0,0,0,29,29,31,44.5,0,12.989583,12.989583,19.932292
2022,final,full,43960,Netherlands,436612,Denzel DUMFRIES,2,1.25,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,final,full,43960,Netherlands,448149,Teun KOOPMEINERS,2,1.25,0.5,0.45,0,0,0,0,30,90,0,0,0,120,120,37,138.5,0,54,54,62.325
2022,final,full,43960,Netherlands,448153,Noa LANG,2,1.25,0.5,0.014583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,final,full,43960,Netherlands,448158,Jurrien TIMBER,2,1.25,0.5,0.8125,0,0,0,0,47,0,0,0,0,47,47,79,86.5,0,38.1875,38.1875,70.28125
2022,final,full,43960,Netherlands,448159,Wout WEGHORST,2,1.25,0.5,0.127083333,0,0,0,0,75,0,0,0,0,75,75,75,112.5,0,9.53125,9.53125,14.296875
2022,final,full,43962,Poland,269735,Grzegorz KRYCHOWIAK,2,1.25,0.5,0.927777778,12,0,0,0,0,180,0,0,12,180,192,119,251.5,11.133333,167,178.133333,233.336111
2022,final,full,43962,Poland,362823,Arkadiusz MILIK,2,1.25,0.5,0.277777778,161,0,0,0,0,180,0,0,161,180,341,179,430.5,44.722222,50,94.722222,119.583333
2022,final,full,43962,Poland,370435,Bartosz BERESZYNSKI,2,1.25,0.5,0.95,0,0,0,0,43,90,0,0,0,133,133,53,159.5,0,126.35,126.35,151.525
2022,final,full,43962,Poland,411481,Przemyslaw FRANKOWSKI,2,1.25,0.5,0.672222222,194,0,0,0,0,180,0,0,194,180,374,122,435,130.411111,121,251.411111,292.416667
2022,final,full,43962,Poland,436691,Matty CASH,2,1.25,0.5,1,164,0,0,0,2,178,0,0,164,180,344,182,435,164,180,344,435
2022,final,full,43962,Poland,448638,Jakub KIWIOR,2,1.25,0.5,0.991666667,165,0,0,0,0,180,0,0,165,180,345,183,436.5,163.625,178.5,342.125,432.8625
2022,final,full,43963,Portugal,336505,DANILO,2,1.25,0.5,1,190,0,0,0,0,180,0,0,190,180,370,105,422.5,190,180,370,422.5
2022,final,full,43963,Portugal,384752,RUBEN DIAS,2,1.25,0.5,0.8,91,0,0,0,0,180,0,0,91,180,271,107,324.5,72.8,144,216.8,259.6
2022,final,full,43963,Portugal,395206,BRUNO FERNANDES,2,1.25,0.5,0.793333333,186,0,0,0,0,180,0,0,186,180,366,101,416.5,147.56,142.8,290.36,330.423333
2022,final,full,43963,Portugal,395216,RUBEN NEVES,2,1.25,0.5,0.602222222,142,0,0,0,0,180,0,0,142,180,322,158,401,85.515556,108.4,193.915555,241.491111
2022,final,full,43963,Portugal,418535,JOAO FELIX,2,1.25,0.5,0.742222222,103,0,0,0,0,180,0,0,103,180,283,119,342.5,76.448889,133.6,210.048889,254.211111
2022,final,full,43963,Portugal,441149,VITINHA,2,1.25,0.5,0.262222222,0,0,0,0,3,0,0,0,0,3,3,12,9,0,0.786667,0.786667,2.36
2022,final,full,43969,Spain,303034,Sergio BUSQUETS,2,1.25,0.5,0.933333333,136,0,0,0,0,180,0,0,136,180,316,176,404,126.933333,168,294.933333,377.066667
2022,final,full,43969,Spain,335999,Aymeric LAPORTE,2,1.25,0.5,0.769230769,0,0,0,0,13,90,0,0,0,103,103,47,126.5,0,79.230769,79.230769,97.307692
2022,final,full,43971,Switzerland,311558,Granit XHAKA,2,1.25,0.5,1,6,0,0,0,0,180,0,0,6,180,186,101,236.5,6,180,186,236.5
2022,final,full,43971,Switzerland,356411,Fabian SCHAER,2,1.25,0.5,0.377777778,2,0,0,0,47,133,0,0,2,180,182,97,230.5,0.755556,68,68.755556,87.077778
2022,final,full,43971,Switzerland,356412,Silvan WIDMER,2,1.25,0.5,0.985185185,75,0,0,0,0,180,0,0,75,180,255,181,345.5,73.888889,177.333333,251.222222,340.381481
2022,final,full,43971,Switzerland,398509,Nico ELVEDI,2,1.25,0.5,0.666666667,206,0,0,0,0,180,0,0,206,180,386,128,450,137.333333,120,257.333333,300
2022,final,full,43971,Switzerland,405178,Manuel AKANJI,2,1.25,0.5,1,187,0,0,0,0,180,0,0,187,180,367,109,421.5,187,180,367,421.5
2022,final,full,43971,Switzerland,448103,Fabian RIEDER,2,1.25,0.5,0.186111111,130,0,0,0,0,180,0,0,130,180,310,141,380.5,24.194444,33.5,57.694444,70.815278
2022,final,full,43971,Switzerland,448131,Ruben VARGAS,2,1.25,0.5,0.8,56,0,0,0,0,180,0,0,56,180,236,162,317,44.8,144,188.8,253.6
2022,final,full,43971,Switzerland,448136,Eray COMERT,2,1.25,0.5,0.122222222,0,0,0,0,31,90,0,0,0,121,121,36,139,0,14.788889,14.788889,16.988889
2022,final,full,43974,Wales,299601,Wayne HENNESSEY,2,1.25,0.5,1,0,34,1,112.5,0,0,0,0,146.5,0,146.5,0,146.5,146.5,0,146.5,146.5
2022,final,full,43974,Wales,299610,Gareth BALE,2,1.25,0.5,0.837037037,230,0,0,0,0,0,0,0,230,0,230,61,260.5,192.518519,0,192.518519,218.048148
2022,final,full,43974,Wales,299617,Aaron RAMSEY,2,1.25,0.5,0.988888889,29,0,0,0,0,0,0,0,29,0,29,34,46,28.677778,0,28.677778,45.488889
2022,final,full,43974,Wales,405256,Daniel JAMES,2,1.25,0.5,0.577777778,61,0,0,0,0,0,0,0,61,0,61,66,94,35.244444,0,35.244444,54.311111
2022,final,full,43974,Wales,441052,Joe RODON,2,1.25,0.5,1,145,0,0,0,0,0,0,0,145,0,145,55,172.5,145,0,145,172.5
2022,final,full,43974,Wales,441219,Chris MEPHAM,2,1.25,0.5,1,234,0,0,0,0,0,0,0,234,0,234,54,261,234,0,234,261
2022,final,full,43976,Australia,312252,Aaron MOOY,2,1.25,0.5,1,183,0,0,0,0,180,0,0,183,180,363,101,413.5,183,180,363,413.5
2022,final,full,43976,Australia,331149,Milos DEGENEK,2,1.25,0.5,0.502777778,33,0,0,0,52,128,0,0,33,180,213,138,282,16.591667,90.5,107.091667,141.783333
2022,final,full,43976,Australia,349342,Aziz BEHICH,2,1.25,0.5,1,86,0,0,0,0,180,0,0,86,180,266,191,361.5,86,180,266,361.5
2022,final,full,43976,Australia,355775,Jackson IRVINE,2,1.25,0.5,0.986111111,190,0,0,0,75,105,0,0,190,180,370,116,428,187.361111,177.5,364.861111,422.055556
2022,final,full,43976,Australia,431745,Mitch DUKE,2,1.25,0.5,0.758333333,215,0,0,0,0,180,0,0,215,180,395,141,465.5,163.041667,136.5,299.541667,353.004167
2026,provisional_M100,full,1895293,Curaçao,431698,Jurien GAARI,2,1.25,0.5,0.618518519,105,0,0,0,0,0,0,0,105,0,105,21,115.5,64.944444,0,64.944444,71.438889
