edition,edition_status,match_number,stage,team_id,team,segment,foul_events,provider,feed_status,source_url
2018,final,60,quarter_final,43970,Sweden,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,60,quarter_final,43942,England,00_0_15,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,60,quarter_final,43942,England,01_15_30,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,60,quarter_final,43942,England,02_30_half_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,60,quarter_final,43942,England,03_45_60,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,60,quarter_final,43942,England,04_60_75,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,60,quarter_final,43942,England,05_75_full_time,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,60,quarter_final,43942,England,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,60,quarter_final,43942,England,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43946,France,00_0_15,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43946,France,01_15_30,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43946,France,02_30_half_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43946,France,03_45_60,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43946,France,04_60_75,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43946,France,05_75_full_time,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43946,France,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43946,France,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43935,Belgium,00_0_15,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43935,Belgium,01_15_30,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43935,Belgium,02_30_half_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43935,Belgium,03_45_60,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43935,Belgium,04_60_75,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43935,Belgium,05_75_full_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43935,Belgium,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,61,semi_final,43935,Belgium,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43938,Croatia,00_0_15,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43938,Croatia,01_15_30,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43938,Croatia,02_30_half_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43938,Croatia,03_45_60,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43938,Croatia,04_60_75,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43938,Croatia,05_75_full_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43938,Croatia,06_extra_time_1,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43938,Croatia,07_extra_time_2,6,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43942,England,00_0_15,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43942,England,01_15_30,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43942,England,02_30_half_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43942,England,03_45_60,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43942,England,04_60_75,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43942,England,05_75_full_time,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43942,England,06_extra_time_1,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,62,semi_final,43942,England,07_extra_time_2,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43935,Belgium,00_0_15,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43935,Belgium,01_15_30,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43935,Belgium,02_30_half_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43935,Belgium,03_45_60,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43935,Belgium,04_60_75,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43935,Belgium,05_75_full_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43935,Belgium,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43935,Belgium,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43942,England,00_0_15,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43942,England,01_15_30,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43942,England,02_30_half_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43942,England,03_45_60,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43942,England,04_60_75,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43942,England,05_75_full_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43942,England,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,63,third_place,43942,England,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43946,France,00_0_15,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43946,France,01_15_30,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43946,France,02_30_half_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43946,France,03_45_60,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43946,France,04_60_75,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43946,France,05_75_full_time,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43946,France,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43946,France,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43938,Croatia,00_0_15,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43938,Croatia,01_15_30,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43938,Croatia,02_30_half_time,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43938,Croatia,03_45_60,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43938,Croatia,04_60_75,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43938,Croatia,05_75_full_time,5,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43938,Croatia,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2018,final,64,final,43938,Croatia,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43834,Qatar,00_0_15,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43834,Qatar,01_15_30,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43834,Qatar,02_30_half_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43834,Qatar,03_45_60,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43834,Qatar,04_60_75,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43834,Qatar,05_75_full_time,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43834,Qatar,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43834,Qatar,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43927,Ecuador,00_0_15,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43927,Ecuador,01_15_30,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43927,Ecuador,02_30_half_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43927,Ecuador,03_45_60,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43927,Ecuador,04_60_75,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43927,Ecuador,05_75_full_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43927,Ecuador,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,1,group,43927,Ecuador,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43879,Senegal,00_0_15,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43879,Senegal,01_15_30,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43879,Senegal,02_30_half_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43879,Senegal,03_45_60,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43879,Senegal,04_60_75,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43879,Senegal,05_75_full_time,5,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43879,Senegal,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43879,Senegal,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43960,Netherlands,00_0_15,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43960,Netherlands,01_15_30,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43960,Netherlands,02_30_half_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43960,Netherlands,03_45_60,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43960,Netherlands,04_60_75,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43960,Netherlands,05_75_full_time,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43960,Netherlands,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,2,group,43960,Netherlands,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43942,England,00_0_15,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43942,England,01_15_30,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43942,England,02_30_half_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43942,England,03_45_60,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43942,England,04_60_75,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43942,England,05_75_full_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43942,England,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43942,England,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43817,Iran,00_0_15,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43817,Iran,01_15_30,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43817,Iran,02_30_half_time,7,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43817,Iran,03_45_60,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43817,Iran,04_60_75,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43817,Iran,05_75_full_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43817,Iran,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,3,group,43817,Iran,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43921,United States,00_0_15,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43921,United States,01_15_30,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43921,United States,02_30_half_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43921,United States,03_45_60,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43921,United States,04_60_75,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43921,United States,05_75_full_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43921,United States,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43921,United States,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43974,Wales,00_0_15,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43974,Wales,01_15_30,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43974,Wales,02_30_half_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43974,Wales,03_45_60,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43974,Wales,04_60_75,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43974,Wales,05_75_full_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43974,Wales,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,4,group,43974,Wales,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43946,France,00_0_15,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43946,France,01_15_30,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43946,France,02_30_half_time,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43946,France,03_45_60,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43946,France,04_60_75,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43946,France,05_75_full_time,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43946,France,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43946,France,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43976,Australia,00_0_15,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43976,Australia,01_15_30,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43976,Australia,02_30_half_time,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43976,Australia,03_45_60,5,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43976,Australia,04_60_75,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43976,Australia,05_75_full_time,5,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43976,Australia,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,5,group,43976,Australia,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43941,Denmark,00_0_15,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43941,Denmark,01_15_30,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43941,Denmark,02_30_half_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43941,Denmark,03_45_60,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43941,Denmark,04_60_75,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43941,Denmark,05_75_full_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43941,Denmark,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43941,Denmark,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43888,Tunisia,00_0_15,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43888,Tunisia,01_15_30,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43888,Tunisia,02_30_half_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43888,Tunisia,03_45_60,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43888,Tunisia,04_60_75,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43888,Tunisia,05_75_full_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43888,Tunisia,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,6,group,43888,Tunisia,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43911,Mexico,00_0_15,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43911,Mexico,01_15_30,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43911,Mexico,02_30_half_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43911,Mexico,03_45_60,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43911,Mexico,04_60_75,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43911,Mexico,05_75_full_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43911,Mexico,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43911,Mexico,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43962,Poland,00_0_15,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43962,Poland,01_15_30,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43962,Poland,02_30_half_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43962,Poland,03_45_60,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43962,Poland,04_60_75,6,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43962,Poland,05_75_full_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43962,Poland,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,7,group,43962,Poland,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43922,Argentina,00_0_15,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43922,Argentina,01_15_30,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43922,Argentina,02_30_half_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43922,Argentina,03_45_60,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43922,Argentina,04_60_75,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43922,Argentina,05_75_full_time,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43922,Argentina,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43922,Argentina,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43835,Saudi Arabia,00_0_15,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43835,Saudi Arabia,01_15_30,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43835,Saudi Arabia,02_30_half_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43835,Saudi Arabia,03_45_60,6,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43835,Saudi Arabia,04_60_75,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43835,Saudi Arabia,05_75_full_time,5,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43835,Saudi Arabia,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,8,group,43835,Saudi Arabia,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43935,Belgium,00_0_15,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43935,Belgium,01_15_30,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43935,Belgium,02_30_half_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43935,Belgium,03_45_60,5,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43935,Belgium,04_60_75,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43935,Belgium,05_75_full_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43935,Belgium,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43935,Belgium,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43899,Canada,00_0_15,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43899,Canada,01_15_30,7,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43899,Canada,02_30_half_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43899,Canada,03_45_60,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43899,Canada,04_60_75,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43899,Canada,05_75_full_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43899,Canada,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,9,group,43899,Canada,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43969,Spain,00_0_15,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43969,Spain,01_15_30,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43969,Spain,02_30_half_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43969,Spain,03_45_60,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43969,Spain,04_60_75,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43969,Spain,05_75_full_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43969,Spain,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43969,Spain,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43901,Costa Rica,00_0_15,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43901,Costa Rica,01_15_30,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43901,Costa Rica,02_30_half_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43901,Costa Rica,03_45_60,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43901,Costa Rica,04_60_75,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43901,Costa Rica,05_75_full_time,5,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43901,Costa Rica,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,10,group,43901,Costa Rica,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43948,Germany,00_0_15,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43948,Germany,01_15_30,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43948,Germany,02_30_half_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43948,Germany,03_45_60,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43948,Germany,04_60_75,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43948,Germany,05_75_full_time,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43948,Germany,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43948,Germany,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43819,Japan,00_0_15,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43819,Japan,01_15_30,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43819,Japan,02_30_half_time,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43819,Japan,03_45_60,5,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43819,Japan,04_60_75,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43819,Japan,05_75_full_time,4,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43819,Japan,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,11,group,43819,Japan,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,12,group,43872,Morocco,00_0_15,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,12,group,43872,Morocco,01_15_30,2,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,12,group,43872,Morocco,02_30_half_time,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,12,group,43872,Morocco,03_45_60,1,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,12,group,43872,Morocco,04_60_75,3,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,12,group,43872,Morocco,05_75_full_time,7,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,12,group,43872,Morocco,06_extra_time_1,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
2022,final,12,group,43872,Morocco,07_extra_time_2,0,StatsBomb open data,complete,https://github.com/statsbomb/open-data
