edition,match_number,match_id,date_utc,stage,venue_side,team_id,team,opponent_team_id,opponent,primary_cohort,in_play_player_cards,fouls,rho,exp_match_min,exp_match_per_foul,opponent_exp_match_min,opponent_exp_match_per_foul,d_exp_match,d_exp_match_per_foul
2022,28,400235474,2022-11-27T19:00:00Z,group,away,43948,Germany,43969,Spain,no,3,12,2,133,11.083333,52,4.727273,81,6.356061
2022,29,400235487,2022-11-28T10:00:00Z,group,home,43849,Cameroon,1902465,Serbia,no,2,13,2,140,10.769231,52,6.5,88,4.269231
2022,29,400235487,2022-11-28T10:00:00Z,group,away,1902465,Serbia,43849,Cameroon,no,2,8,2,52,6.5,140,10.769231,-88,-4.269231
2022,30,400235489,2022-11-28T13:00:00Z,group,home,43822,Korea Republic,43860,Ghana,yes,2,9,2,98,10.888889,108,8.307692,-10,2.581197
2022,30,400235489,2022-11-28T13:00:00Z,group,away,43860,Ghana,43822,Korea Republic,no,2,13,2,108,8.307692,98,10.888889,10,-2.581197
2022,31,400235485,2022-11-28T16:00:00Z,group,home,43924,Brazil,43971,Switzerland,yes,1,17,2,44,2.588235,46,4.6,-2,-2.011765
2022,31,400235485,2022-11-28T16:00:00Z,group,away,43971,Switzerland,43924,Brazil,yes,1,10,2,46,4.6,44,2.588235,2,2.011765
2022,32,400235492,2022-11-28T19:00:00Z,group,home,43963,Portugal,43930,Uruguay,yes,3,13,2,99,7.615385,152,15.2,-53,-7.584615
2022,32,400235492,2022-11-28T19:00:00Z,group,away,43930,Uruguay,43963,Portugal,no,2,10,2,152,15.2,99,7.615385,53,7.584615
2022,33,400235454,2022-11-29T19:00:00Z,group,home,43974,Wales,43942,England,no,2,9,2,100,11.111111,0,0,100,11.111111
2022,33,400235454,2022-11-29T19:00:00Z,group,away,43942,England,43974,Wales,yes,0,14,2,0,0,100,11.111111,-100,-11.111111
2022,34,400235456,2022-11-29T19:00:00Z,group,home,43817,Iran,43921,United States,no,3,8,2,47,5.875,58,4.833333,-11,1.041667
2022,34,400235456,2022-11-29T19:00:00Z,group,away,43921,United States,43817,Iran,yes,1,12,2,58,4.833333,47,5.875,11,-1.041667
2022,35,400235451,2022-11-29T15:00:00Z,group,home,43927,Ecuador,43879,Senegal,no,0,8,2,0,0,31,1.347826,-31,-1.347826
2022,35,400235451,2022-11-29T15:00:00Z,group,away,43879,Senegal,43927,Ecuador,yes,1,23,2,31,1.347826,0,0,31,1.347826
2022,36,400235450,2022-11-29T15:00:00Z,group,home,43960,Netherlands,43834,Qatar,yes,1,7,2,45,6.428571,0,0,45,6.428571
2022,36,400235450,2022-11-29T15:00:00Z,group,away,43834,Qatar,43960,Netherlands,no,0,17,2,0,0,45,6.428571,-45,-6.428571
2022,37,400235468,2022-11-30T15:00:00Z,group,home,43976,Australia,43941,Denmark,yes,2,9,2,133,14.777778,22,2.444444,111,12.333333
2022,37,400235468,2022-11-30T15:00:00Z,group,away,43941,Denmark,43976,Australia,no,1,9,2,22,2.444444,133,14.777778,-111,-12.333333
2022,38,400235465,2022-11-30T15:00:00Z,group,home,43888,Tunisia,43946,France,no,1,6,2,75,12.5,0,0,75,12.5
2022,38,400235465,2022-11-30T15:00:00Z,group,away,43946,France,43888,Tunisia,yes,0,14,2,0,0,75,12.5,-75,-12.5
2022,39,400235464,2022-11-30T19:00:00Z,group,home,43962,Poland,43922,Argentina,yes,1,11,2,19,1.727273,48,8,-29,-6.272727
2022,39,400235464,2022-11-30T19:00:00Z,group,away,43922,Argentina,43962,Poland,yes,1,6,2,48,8,19,1.727273,29,6.272727
2022,40,400235460,2022-11-30T19:00:00Z,group,home,43835,Saudi Arabia,43911,Mexico,no,6,16,2,205,12.8125,82,4.1,123,8.7125
2022,40,400235460,2022-11-30T19:00:00Z,group,away,43911,Mexico,43835,Saudi Arabia,no,1,20,2,82,4.1,205,12.8125,-123,-8.7125
2022,41,400235478,2022-12-01T15:00:00Z,group,home,43938,Croatia,43935,Belgium,yes,0,9,2,0,0,28,4,-28,-4
2022,41,400235478,2022-12-01T15:00:00Z,group,away,43935,Belgium,43938,Croatia,no,1,7,2,28,4,0,0,28,4
2022,42,400235479,2022-12-01T15:00:00Z,group,home,43899,Canada,43872,Morocco,no,4,14,2,212,15.142857,0,0,212,15.142857
2022,42,400235479,2022-12-01T15:00:00Z,group,away,43872,Morocco,43899,Canada,yes,0,14,2,0,0,212,15.142857,-212,-15.142857
2022,43,400235475,2022-12-01T19:00:00Z,group,home,43819,Japan,43969,Spain,yes,3,6,2,166,27.666667,0,0,166,27.666667
2022,43,400235475,2022-12-01T19:00:00Z,group,away,43969,Spain,43819,Japan,yes,0,9,2,0,0,166,27.666667,-166,-27.666667
2022,44,400235473,2022-12-01T19:00:00Z,group,home,43901,Costa Rica,43948,Germany,no,1,9,2,24,2.666667,0,0,24,2.666667
2022,44,400235473,2022-12-01T19:00:00Z,group,away,43948,Germany,43901,Costa Rica,no,0,3,2,0,0,24,2.666667,-24,-2.666667
2022,45,400235494,2022-12-02T15:00:00Z,group,home,43860,Ghana,43930,Uruguay,no,2,11,2,15,1.363636,133,8.3125,-118,-6.948864
2022,45,400235494,2022-12-02T15:00:00Z,group,away,43930,Uruguay,43860,Ghana,no,3,16,2,133,8.3125,15,1.363636,118,6.948864
2022,46,400235490,2022-12-02T15:00:00Z,group,home,43822,Korea Republic,43963,Portugal,yes,2,11,2,68,6.181818,0,0,68,6.181818
2022,46,400235490,2022-12-02T15:00:00Z,group,away,43963,Portugal,43822,Korea Republic,yes,0,9,2,0,0,68,6.181818,-68,-6.181818
2022,47,400235486,2022-12-02T19:00:00Z,group,home,1902465,Serbia,43971,Switzerland,no,7,13,2,180,13.846154,161,9.470588,19,4.375566
2022,47,400235486,2022-12-02T19:00:00Z,group,away,43971,Switzerland,1902465,Serbia,yes,4,17,2,161,9.470588,180,13.846154,-19,-4.375566
2022,48,400235483,2022-12-02T19:00:00Z,group,home,43849,Cameroon,43924,Brazil,no,5,14,2,267,19.071429,108,9.818182,159,9.253247
2022,48,400235483,2022-12-02T19:00:00Z,group,away,43924,Brazil,43849,Cameroon,yes,2,11,2,108,9.818182,267,19.071429,-159,-9.253247
2022,49,400128136,2022-12-03T15:00:00Z,round_of_16,home,43960,Netherlands,43921,United States,yes,2,4,2,47,11.75,0,0,47,11.75
2022,49,400128136,2022-12-03T15:00:00Z,round_of_16,away,43921,United States,43960,Netherlands,yes,0,9,2,0,0,47,11.75,-47,-11.75
2022,50,400128131,2022-12-03T19:00:00Z,round_of_16,home,43922,Argentina,43976,Australia,yes,0,14,2,0,0,143,20.428571,-143,-20.428571
2022,50,400128131,2022-12-03T19:00:00Z,round_of_16,away,43976,Australia,43922,Argentina,yes,2,7,2,143,20.428571,0,0,143,20.428571
2022,51,400128134,2022-12-04T19:00:00Z,round_of_16,home,43942,England,43879,Senegal,yes,0,11,2,0,0,19,1.1875,-19,-1.1875
2022,51,400128134,2022-12-04T19:00:00Z,round_of_16,away,43879,Senegal,43942,England,yes,1,16,2,19,1.1875,0,0,19,1.1875
2022,52,400128135,2022-12-04T15:00:00Z,round_of_16,home,43946,France,43962,Poland,yes,1,8,2,68,8.5,65,7.222222,3,1.277778
2022,52,400128135,2022-12-04T15:00:00Z,round_of_16,away,43962,Poland,43946,France,yes,2,9,2,65,7.222222,68,8.5,-3,-1.277778
2022,53,400128132,2022-12-05T15:00:00Z,round_of_16,home,43819,Japan,43938,Croatia,yes,0,15,2,0,0,36,2.769231,-36,-2.769231
2022,53,400128132,2022-12-05T15:00:00Z,round_of_16,away,43938,Croatia,43819,Japan,yes,2,13,2,36,2.769231,0,0,36,2.769231
2022,54,400128133,2022-12-05T19:00:00Z,round_of_16,home,43924,Brazil,43822,Korea Republic,yes,0,12,2,0,0,51,6.375,-51,-6.375
2022,54,400128133,2022-12-05T19:00:00Z,round_of_16,away,43822,Korea Republic,43924,Brazil,yes,1,8,2,51,6.375,0,0,51,6.375
2022,55,400128137,2022-12-06T15:00:00Z,round_of_16,home,43872,Morocco,43969,Spain,yes,1,14,2,34,2.428571,47,3.357143,-13,-0.928571
2022,55,400128137,2022-12-06T15:00:00Z,round_of_16,away,43969,Spain,43872,Morocco,yes,1,14,2,47,3.357143,34,2.428571,13,0.928571
2022,56,400128130,2022-12-06T19:00:00Z,round_of_16,home,43963,Portugal,43971,Switzerland,yes,0,10,2,0,0,88,7.333333,-88,-7.333333
2022,56,400128130,2022-12-06T19:00:00Z,round_of_16,away,43971,Switzerland,43963,Portugal,yes,2,12,2,88,7.333333,0,0,88,7.333333
2022,57,400128139,2022-12-09T19:00:00Z,quarter_final,home,43960,Netherlands,43922,Argentina,yes,4,16,2,234,14.625,300,10.344828,-66,4.280172
2022,57,400128139,2022-12-09T19:00:00Z,quarter_final,away,43922,Argentina,43960,Netherlands,yes,8,29,2,300,10.344828,234,14.625,66,-4.280172
2022,58,400128141,2022-12-09T15:00:00Z,quarter_final,home,43938,Croatia,43924,Brazil,yes,2,22,2,98,4.454545,199,9.045455,-101,-4.590909
2022,58,400128141,2022-12-09T15:00:00Z,quarter_final,away,43924,Brazil,43938,Croatia,yes,3,22,2,199,9.045455,98,4.454545,101,4.590909
2022,59,400128138,2022-12-10T19:00:00Z,quarter_final,home,43942,England,43946,France,yes,1,14,2,11,0.785714,132,13.2,-121,-12.414286
2022,59,400128138,2022-12-10T19:00:00Z,quarter_final,away,43946,France,43942,England,yes,3,10,2,132,13.2,11,0.785714,121,12.414286
2022,60,400128140,2022-12-10T15:00:00Z,quarter_final,home,43872,Morocco,43963,Portugal,yes,3,9,2,49,5.444444,12,0.857143,37,4.587302
2022,60,400128140,2022-12-10T15:00:00Z,quarter_final,away,43963,Portugal,43872,Morocco,yes,1,14,2,12,0.857143,49,5.444444,-37,-4.587302
2022,61,400128143,2022-12-13T19:00:00Z,semi_final,home,43922,Argentina,43938,Croatia,yes,2,8,2,51,6.375,126,8.4,-75,-2.025
2022,61,400128143,2022-12-13T19:00:00Z,semi_final,away,43938,Croatia,43922,Argentina,yes,2,15,2,126,8.4,51,6.375,75,2.025
2022,62,400128142,2022-12-14T19:00:00Z,semi_final,home,43946,France,43872,Morocco,yes,0,10,2,0,0,69,6.272727,-69,-6.272727
2022,62,400128142,2022-12-14T19:00:00Z,semi_final,away,43872,Morocco,43946,France,yes,1,11,2,69,6.272727,0,0,69,6.272727
2022,63,400128144,2022-12-17T15:00:00Z,third_place,home,43938,Croatia,43872,Morocco,yes,0,11,2,0,0,41,3.153846,-41,-3.153846
2022,63,400128144,2022-12-17T15:00:00Z,third_place,away,43872,Morocco,43938,Croatia,yes,2,13,2,41,3.153846,0,0,41,3.153846
2022,64,400128145,2022-12-18T15:00:00Z,final,home,43922,Argentina,43946,France,yes,4,18,2,120,6.666667,138,6,-18,0.666667
2022,64,400128145,2022-12-18T15:00:00Z,final,away,43946,France,43922,Argentina,yes,3,23,2,138,6,120,6.666667,18,-0.666667
2026,1,400021443,2026-06-11T19:00:00Z,group,home,43911,Mexico,43883,South Africa,yes,2,12,2,87,7.25,231,21,-144,-13.75
2026,1,400021443,2026-06-11T19:00:00Z,group,away,43883,South Africa,43911,Mexico,yes,4,11,2,231,21,87,7.25,144,13.75
2026,2,400021441,2026-06-12T02:00:00Z,group,home,43822,Korea Republic,43995,Czechia,no,1,9,2,1,0.111111,0,0,1,0.111111
2026,2,400021441,2026-06-12T02:00:00Z,group,away,43995,Czechia,43822,Korea Republic,no,0,16,2,0,0,1,0.111111,-1,-0.111111
2026,3,400021449,2026-06-12T19:00:00Z,group,home,43899,Canada,44037,Bosnia and Herzegovina,yes,2,10,2,130,13,108,5.4,22,7.6
2026,3,400021449,2026-06-12T19:00:00Z,group,away,44037,Bosnia and Herzegovina,43899,Canada,yes,3,20,2,108,5.4,130,13,-22,-7.6
2026,4,400021458,2026-06-13T01:00:00Z,group,home,43921,USA,43928,Paraguay,yes,1,13,2,40,3.076923,173,10.176471,-133,-7.099548
2026,4,400021458,2026-06-13T01:00:00Z,group,away,43928,Paraguay,43921,USA,yes,5,17,2,173,10.176471,40,3.076923,133,7.099548
2026,5,400021453,2026-06-14T01:00:00Z,group,home,43908,Haiti,43967,Scotland,no,1,23,2,60,2.608696,65,3.095238,-5,-0.486542
2026,5,400021453,2026-06-14T01:00:00Z,group,away,43967,Scotland,43908,Haiti,no,3,21,2,65,3.095238,60,2.608696,5,0.486542
2026,6,400021463,2026-06-14T04:00:00Z,group,home,43976,Australia,43972,Türkiye,yes,0,12,2,0,0,11,2.75,-11,-2.75
2026,6,400021463,2026-06-14T04:00:00Z,group,away,43972,Türkiye,43976,Australia,no,1,4,2,11,2.75,0,0,11,2.75
2026,7,400021456,2026-06-13T22:00:00Z,group,home,43924,Brazil,43872,Morocco,yes,2,16,2,122,7.625,0,0,122,7.625
2026,7,400021456,2026-06-13T22:00:00Z,group,away,43872,Morocco,43924,Brazil,yes,0,14,2,0,0,122,7.625,-122,-7.625
2026,8,400021447,2026-06-13T19:00:00Z,group,home,43834,Qatar,43971,Switzerland,no,2,12,2,160,13.333333,56,5.090909,104,8.242424
2026,8,400021447,2026-06-13T19:00:00Z,group,away,43971,Switzerland,43834,Qatar,yes,1,11,2,56,5.090909,160,13.333333,-104,-8.242424
2026,9,400021467,2026-06-14T23:00:00Z,group,home,43854,Côte d'Ivoire,43927,Ecuador,yes,3,10,2,191,19.1,26,2,165,17.1
2026,9,400021467,2026-06-14T23:00:00Z,group,away,43927,Ecuador,43854,Côte d'Ivoire,yes,1,13,2,26,2,191,19.1,-165,-17.1
2026,10,400021464,2026-06-14T17:00:00Z,group,home,43948,Germany,1895293,Curaçao,yes,0,18,2,0,0,0,0,0,0
2026,10,400021464,2026-06-14T17:00:00Z,group,away,1895293,Curaçao,43948,Germany,no,0,11,2,0,0,0,0,0,0
2026,11,400021470,2026-06-14T20:00:00Z,group,home,43960,Netherlands,43819,Japan,yes,3,7,2,56,8,0,0,56,8
2026,11,400021470,2026-06-14T20:00:00Z,group,away,43819,Japan,43960,Netherlands,yes,0,7,2,0,0,56,8,-56,-8
2026,12,400021474,2026-06-15T02:00:00Z,group,home,43970,Sweden,43888,Tunisia,yes,0,10,2,0,0,43,5.375,-43,-5.375
2026,12,400021474,2026-06-15T02:00:00Z,group,away,43888,Tunisia,43970,Sweden,no,1,8,2,43,5.375,0,0,43,5.375
2026,13,400021486,2026-06-15T22:00:00Z,group,home,43835,Saudi Arabia,43930,Uruguay,no,1,11,2,55,5,0,0,55,5
2026,13,400021486,2026-06-15T22:00:00Z,group,away,43930,Uruguay,43835,Saudi Arabia,no,0,6,2,0,0,55,5,-55,-5
2026,14,400021482,2026-06-15T16:00:00Z,group,home,43969,Spain,43850,Cabo Verde,yes,1,10,2,3,0.3,80,80,-77,-79.7
2026,14,400021482,2026-06-15T16:00:00Z,group,away,43850,Cabo Verde,43969,Spain,yes,1,1,2,80,80,3,0.3,77,79.7
2026,15,400021476,2026-06-16T01:00:00Z,group,home,43817,IR Iran,43978,New Zealand,no,1,10,2,7,0.7,0,0,7,0.7
2026,15,400021476,2026-06-16T01:00:00Z,group,away,43978,New Zealand,43817,IR Iran,no,0,8,2,0,0,7,0.7,-7,-0.7
2026,16,400021478,2026-06-15T19:00:00Z,group,home,43935,Belgium,43855,Egypt,yes,2,15,2,103,6.866667,145,9.666667,-42,-2.8
2026,16,400021478,2026-06-15T19:00:00Z,group,away,43855,Egypt,43935,Belgium,yes,2,15,2,145,9.666667,103,6.866667,42,2.8
2026,17,400021490,2026-06-16T19:00:00Z,group,home,43946,France,43879,Senegal,yes,0,5,2,0,0,0,0,0,0
2026,17,400021490,2026-06-16T19:00:00Z,group,away,43879,Senegal,43946,France,yes,0,9,2,0,0,0,0,0,0
2026,18,400021488,2026-06-16T22:00:00Z,group,home,43818,Iraq,43961,Norway,no,1,12,2,12,1,0,0,12,1
2026,18,400021488,2026-06-16T22:00:00Z,group,away,43961,Norway,43818,Iraq,yes,0,13,2,0,0,12,1,-12,-1
2026,19,400021496,2026-06-17T01:00:00Z,group,home,43922,Argentina,43843,Algeria,yes,0,13,2,0,0,0,0,0,0
2026,19,400021496,2026-06-17T01:00:00Z,group,away,43843,Algeria,43922,Argentina,yes,0,8,2,0,0,0,0,0,0
2026,20,400021498,2026-06-17T04:00:00Z,group,home,43934,Austria,43820,Jordan,yes,1,12,2,26,2.166667,0,0,26,2.166667
2026,20,400021498,2026-06-17T04:00:00Z,group,away,43820,Jordan,43934,Austria,no,0,7,2,0,0,26,2.166667,-26,-2.166667
2026,21,400021510,2026-06-17T23:00:00Z,group,home,43860,Ghana,43914,Panama,yes,1,9,2,86,9.555556,33,3,53,6.555556
2026,21,400021510,2026-06-17T23:00:00Z,group,away,43914,Panama,43860,Ghana,no,2,11,2,33,3,86,9.555556,-53,-6.555556
2026,22,400021507,2026-06-17T20:00:00Z,group,home,43942,England,43938,Croatia,yes,0,10,2,0,0,0,0,0,0
2026,22,400021507,2026-06-17T20:00:00Z,group,away,43938,Croatia,43942,England,yes,0,12,2,0,0,0,0,0,0
2026,23,400021502,2026-06-17T17:00:00Z,group,home,43963,Portugal,20014,Congo DR,yes,3,9,2,92,10.222222,63,6.3,29,3.922222
2026,23,400021502,2026-06-17T17:00:00Z,group,away,20014,Congo DR,43963,Portugal,yes,1,10,2,63,6.3,92,10.222222,-29,-3.922222
2026,24,400021504,2026-06-18T02:00:00Z,group,home,44005,Uzbekistan,43926,Colombia,no,1,14,2,67,4.785714,94,8.545455,-27,-3.75974
2026,24,400021504,2026-06-18T02:00:00Z,group,away,43926,Colombia,44005,Uzbekistan,yes,1,11,2,94,8.545455,67,4.785714,27,3.75974
2026,25,400021440,2026-06-18T16:00:00Z,group,home,43995,Czechia,43883,South Africa,no,1,12,2,23,1.916667,123,12.3,-100,-10.383333
2026,25,400021440,2026-06-18T16:00:00Z,group,away,43883,South Africa,43995,Czechia,yes,2,10,2,123,12.3,23,1.916667,100,10.383333
2026,26,400021446,2026-06-18T19:00:00Z,group,home,43971,Switzerland,44037,Bosnia and Herzegovina,yes,1,7,2,33,4.714286,112,6.588235,-79,-1.87395
2026,26,400021446,2026-06-18T19:00:00Z,group,away,44037,Bosnia and Herzegovina,43971,Switzerland,yes,3,17,2,112,6.588235,33,4.714286,79,1.87395
2026,27,400021450,2026-06-18T22:00:00Z,group,home,43899,Canada,43834,Qatar,yes,1,9,2,91,10.111111,270,27,-179,-16.888889
2026,27,400021450,2026-06-18T22:00:00Z,group,away,43834,Qatar,43899,Canada,no,3,10,2,270,27,91,10.111111,179,16.888889
2026,28,400021442,2026-06-19T01:00:00Z,group,home,43911,Mexico,43822,Korea Republic,yes,0,9,2,0,0,132,18.857143,-132,-18.857143
2026,28,400021442,2026-06-19T01:00:00Z,group,away,43822,Korea Republic,43911,Mexico,no,2,7,2,132,18.857143,0,0,132,18.857143
2026,29,400021457,2026-06-20T00:30:00Z,group,home,43924,Brazil,43908,Haiti,yes,1,13,2,31,2.384615,163,11.642857,-132,-9.258242
2026,29,400021457,2026-06-20T00:30:00Z,group,away,43908,Haiti,43924,Brazil,no,3,14,2,163,11.642857,31,2.384615,132,9.258242
2026,30,400021454,2026-06-19T22:00:00Z,group,home,43967,Scotland,43872,Morocco,no,1,11,2,32,2.909091,75,9.375,-43,-6.465909
2026,30,400021454,2026-06-19T22:00:00Z,group,away,43872,Morocco,43967,Scotland,yes,1,8,2,75,9.375,32,2.909091,43,6.465909
2026,31,400021460,2026-06-20T03:00:00Z,group,home,43972,Türkiye,43928,Paraguay,no,1,14,2,28,2,197,13.133333,-169,-11.133333
2026,31,400021460,2026-06-20T03:00:00Z,group,away,43928,Paraguay,43972,Türkiye,yes,2,15,2,197,13.133333,28,2,169,11.133333
2026,32,400021462,2026-06-19T19:00:00Z,group,home,43921,USA,43976,Australia,yes,3,12,2,59,4.916667,170,10.625,-111,-5.708333
2026,32,400021462,2026-06-19T19:00:00Z,group,away,43976,Australia,43921,USA,yes,4,16,2,170,10.625,59,4.916667,111,5.708333
2026,33,400021469,2026-06-20T20:00:00Z,group,home,43948,Germany,43854,Côte d'Ivoire,yes,0,5,2,0,0,0,0,0,0
2026,33,400021469,2026-06-20T20:00:00Z,group,away,43854,Côte d'Ivoire,43948,Germany,yes,0,7,2,0,0,0,0,0,0
2026,34,400021465,2026-06-21T00:00:00Z,group,home,43927,Ecuador,1895293,Curaçao,yes,1,7,2,58,8.285714,166,16.6,-108,-8.314286
2026,34,400021465,2026-06-21T00:00:00Z,group,away,1895293,Curaçao,43927,Ecuador,no,5,10,2,166,16.6,58,8.285714,108,8.314286
2026,35,400021472,2026-06-20T17:00:00Z,group,home,43960,Netherlands,43970,Sweden,yes,0,9,2,0,0,80,6.666667,-80,-6.666667
2026,35,400021472,2026-06-20T17:00:00Z,group,away,43970,Sweden,43960,Netherlands,yes,3,12,2,80,6.666667,0,0,80,6.666667
2026,36,400021475,2026-06-21T04:00:00Z,group,home,43888,Tunisia,43819,Japan,no,0,8,2,0,0,0,0,0,0
2026,36,400021475,2026-06-21T04:00:00Z,group,away,43819,Japan,43888,Tunisia,yes,0,15,2,0,0,0,0,0,0
2026,37,400021487,2026-06-21T22:00:00Z,group,home,43930,Uruguay,43850,Cabo Verde,no,2,11,2,120,10.909091,100,25,20,-14.090909
2026,37,400021487,2026-06-21T22:00:00Z,group,away,43850,Cabo Verde,43930,Uruguay,yes,2,4,2,100,25,120,10.909091,-20,14.090909
2026,38,400021483,2026-06-21T16:00:00Z,group,home,43969,Spain,43835,Saudi Arabia,yes,0,10,2,0,0,108,54,-108,-54
2026,38,400021483,2026-06-21T16:00:00Z,group,away,43835,Saudi Arabia,43969,Spain,no,2,2,2,108,54,0,0,108,54
2026,39,400021477,2026-06-21T19:00:00Z,group,home,43935,Belgium,43817,IR Iran,yes,2,7,2,153,21.857143,63,7,90,14.857143
2026,39,400021477,2026-06-21T19:00:00Z,group,away,43817,IR Iran,43935,Belgium,no,1,9,2,63,7,153,21.857143,-90,-14.857143
2026,40,400021480,2026-06-22T01:00:00Z,group,home,43978,New Zealand,43855,Egypt,no,2,14,2,148,10.571429,84,10.5,64,0.071429
2026,40,400021480,2026-06-22T01:00:00Z,group,away,43855,Egypt,43978,New Zealand,yes,1,8,2,84,10.5,148,10.571429,-64,-0.071429
2026,41,400021491,2026-06-23T00:00:00Z,group,home,43961,Norway,43879,Senegal,yes,0,13,2,0,0,0,0,0,0
2026,41,400021491,2026-06-23T00:00:00Z,group,away,43879,Senegal,43961,Norway,yes,0,5,2,0,0,0,0,0,0
2026,42,400021492,2026-06-22T21:00:00Z,group,home,43946,France,43818,Iraq,yes,0,8,2,0,0,87,21.75,-87,-21.75
2026,42,400021492,2026-06-22T21:00:00Z,group,away,43818,Iraq,43946,France,no,1,4,2,87,21.75,0,0,87,21.75
2026,43,400021494,2026-06-22T17:00:00Z,group,home,43922,Argentina,43934,Austria,yes,2,13,2,28,2.153846,80,6.153846,-52,-4
2026,43,400021494,2026-06-22T17:00:00Z,group,away,43934,Austria,43922,Argentina,yes,2,13,2,80,6.153846,28,2.153846,52,4
2026,44,400021499,2026-06-23T03:00:00Z,group,home,43820,Jordan,43843,Algeria,no,1,11,2,34,3.090909,54,9,-20,-5.909091
2026,44,400021499,2026-06-23T03:00:00Z,group,away,43843,Algeria,43820,Jordan,yes,1,6,2,54,9,34,3.090909,20,5.909091
2026,45,400021506,2026-06-23T20:00:00Z,group,home,43942,England,43860,Ghana,yes,1,14,2,56,4,37,1.541667,19,2.458333
2026,45,400021506,2026-06-23T20:00:00Z,group,away,43860,Ghana,43942,England,yes,1,24,2,37,1.541667,56,4,-19,-2.458333
2026,46,400021511,2026-06-23T23:00:00Z,group,home,43914,Panama,43938,Croatia,no,1,19,2,35,1.842105,4,0.333333,31,1.508772
2026,46,400021511,2026-06-23T23:00:00Z,group,away,43938,Croatia,43914,Panama,yes,1,12,2,4,0.333333,35,1.842105,-31,-1.508772
2026,47,400021503,2026-06-23T17:00:00Z,group,home,43963,Portugal,44005,Uzbekistan,yes,1,14,2,28,2,82,5.466667,-54,-3.466667
2026,47,400021503,2026-06-23T17:00:00Z,group,away,44005,Uzbekistan,43963,Portugal,no,1,15,2,82,5.466667,28,2,54,3.466667
2026,48,400021501,2026-06-24T02:00:00Z,group,home,43926,Colombia,20014,Congo DR,yes,2,12,2,44,3.666667,4,0.25,40,3.416667
2026,48,400021501,2026-06-24T02:00:00Z,group,away,20014,Congo DR,43926,Colombia,yes,1,16,2,4,0.25,44,3.666667,-40,-3.416667
2026,49,400021455,2026-06-24T22:00:00Z,group,home,43967,Scotland,43924,Brazil,no,1,10,2,8,0.8,50,4.545455,-42,-3.745455
2026,49,400021455,2026-06-24T22:00:00Z,group,away,43924,Brazil,43967,Scotland,yes,2,11,2,50,4.545455,8,0.8,42,3.745455
2026,50,400021452,2026-06-24T22:00:00Z,group,home,43872,Morocco,43908,Haiti,yes,0,10,2,0,0,46,2.555556,-46,-2.555556
2026,50,400021452,2026-06-24T22:00:00Z,group,away,43908,Haiti,43872,Morocco,no,3,18,2,46,2.555556,0,0,46,2.555556
2026,51,400021451,2026-06-24T19:00:00Z,group,home,43971,Switzerland,43899,Canada,yes,1,19,2,65,3.421053,75,5.769231,-10,-2.348178
2026,51,400021451,2026-06-24T19:00:00Z,group,away,43899,Canada,43971,Switzerland,yes,2,13,2,75,5.769231,65,3.421053,10,2.348178
2026,52,400021448,2026-06-24T19:00:00Z,group,home,44037,Bosnia and Herzegovina,43834,Qatar,yes,1,9,2,15,1.666667,19,1.357143,-4,0.309524
2026,52,400021448,2026-06-24T19:00:00Z,group,away,43834,Qatar,44037,Bosnia and Herzegovina,no,1,14,2,19,1.357143,15,1.666667,4,-0.309524
2026,53,400021444,2026-06-25T01:00:00Z,group,home,43995,Czechia,43911,Mexico,no,0,9,2,0,0,34,2.615385,-34,-2.615385
2026,53,400021444,2026-06-25T01:00:00Z,group,away,43911,Mexico,43995,Czechia,yes,1,13,2,34,2.615385,0,0,34,2.615385
2026,54,400021445,2026-06-25T01:00:00Z,group,home,43883,South Africa,43822,Korea Republic,yes,1,7,2,25,3.571429,19,2.111111,6,1.460317
2026,54,400021445,2026-06-25T01:00:00Z,group,away,43822,Korea Republic,43883,South Africa,no,1,9,2,19,2.111111,25,3.571429,-6,-1.460317
2026,55,400021468,2026-06-25T20:00:00Z,group,home,1895293,Curaçao,43854,Côte d'Ivoire,no,2,11,2,36,3.272727,63,10.5,-27,-7.227273
2026,55,400021468,2026-06-25T20:00:00Z,group,away,43854,Côte d'Ivoire,1895293,Curaçao,yes,1,6,2,63,10.5,36,3.272727,27,7.227273
2026,56,400021466,2026-06-25T20:00:00Z,group,home,43927,Ecuador,43948,Germany,yes,3,15,2,112,7.466667,54,5.4,58,2.066667
2026,56,400021466,2026-06-25T20:00:00Z,group,away,43948,Germany,43927,Ecuador,yes,1,10,2,54,5.4,112,7.466667,-58,-2.066667
2026,57,400021471,2026-06-25T23:00:00Z,group,home,43819,Japan,43970,Sweden,yes,1,20,2,21,1.05,80,7.272727,-59,-6.222727
2026,57,400021471,2026-06-25T23:00:00Z,group,away,43970,Sweden,43819,Japan,yes,2,11,2,80,7.272727,21,1.05,59,6.222727
2026,58,400021473,2026-06-25T23:00:00Z,group,home,43888,Tunisia,43960,Netherlands,no,0,11,2,0,0,0,0,0,0
2026,58,400021473,2026-06-25T23:00:00Z,group,away,43960,Netherlands,43888,Tunisia,yes,0,10,2,0,0,0,0,0,0
2026,59,400021459,2026-06-26T02:00:00Z,group,home,43972,Türkiye,43921,USA,no,0,13,2,0,0,80,6.153846,-80,-6.153846
2026,59,400021459,2026-06-26T02:00:00Z,group,away,43921,USA,43972,Türkiye,yes,1,13,2,80,6.153846,0,0,80,6.153846
