edition,match_number,fifa_match_id,stage,date_utc,team,opponent,team_id,is_official,recipient,id_player,card_type,minute_label,t_min,period,basis,t_end_min,t_end_source,rho,W1,D1,N_horizon,W2,first_yellow_t_min,event_description
2022,6,400235466,First stage,2022-11-22T13:00:00Z,Tunisia,Denmark,43888,0,KHENISSI,329721,Y,86',86.0,5,90.0,98.0,timeline_period_label,1,4.0,12.0,4,364.0,,KHENISSI (Tunisia) is booked by the referee.
2022,7,400235463,First stage,2022-11-22T16:00:00Z,Mexico,Poland,43911,0,JORGE SANCHEZ,403596,Y,29',29.0,3,90.0,98.0,timeline_period_label,1,61.0,69.0,4,421.0,,JORGE SANCHEZ (Mexico) is booked by the referee.
2022,7,400235463,First stage,2022-11-22T16:00:00Z,Mexico,Poland,43911,0,H. MORENO,238112,Y,56',56.0,5,90.0,98.0,timeline_period_label,1,34.0,42.0,4,394.0,,H. MORENO (Mexico) is booked by the referee.
2022,7,400235463,First stage,2022-11-22T16:00:00Z,Mexico,Poland,43911,1,J. Theiler,,Y,61',61.0,5,90.0,98.0,timeline_period_label,1,29.0,37.0,4,389.0,,J. Theiler (Mexico) is booked by the referee.
2022,7,400235463,First stage,2022-11-22T16:00:00Z,Poland,Mexico,43962,0,FRANKOWSKI,411481,Y,76',76.0,5,90.0,98.0,timeline_period_label,1,14.0,22.0,4,374.0,,FRANKOWSKI (Poland) is booked by the referee.
2022,8,400235461,First stage,2022-11-22T10:00:00Z,Saudi Arabia,Argentina,43835,0,ALMALKI,430170,Y,67',67.0,5,90.0,104.0,timeline_period_label,1,23.0,37.0,4,383.0,,ALMALKI (Saudi Arabia) is booked by the referee.
2022,8,400235461,First stage,2022-11-22T10:00:00Z,Saudi Arabia,Argentina,43835,0,ALI,407983,Y,75',75.0,5,90.0,104.0,timeline_period_label,1,15.0,29.0,4,375.0,,ALI (Saudi Arabia) is booked by the referee.
2022,8,400235461,First stage,2022-11-22T10:00:00Z,Saudi Arabia,Argentina,43835,0,SALEM,339745,Y,79',79.0,5,90.0,104.0,timeline_period_label,1,11.0,25.0,4,371.0,,SALEM (Saudi Arabia) is booked by the referee.
2022,8,400235461,First stage,2022-11-22T10:00:00Z,Saudi Arabia,Argentina,43835,0,SAUD,419281,Y,82',82.0,5,90.0,104.0,timeline_period_label,1,8.0,22.0,4,368.0,,SAUD (Saudi Arabia) is booked by the referee.
2022,8,400235461,First stage,2022-11-22T10:00:00Z,Saudi Arabia,Argentina,43835,0,Al-Abed,330913,Y,88',88.0,5,90.0,104.0,timeline_period_label,1,2.0,16.0,4,362.0,,Al-Abed (Saudi Arabia) is booked by the referee.
2022,8,400235461,First stage,2022-11-22T10:00:00Z,Saudi Arabia,Argentina,43835,0,ALOWAIS,396885,Y,90'+2',92.0,5,90.0,104.0,timeline_period_label,1,0.0,12.0,4,360.0,,ALOWAIS (Saudi Arabia) is booked by the referee.
2022,9,400235477,First stage,2022-11-23T19:00:00Z,Belgium,Canada,43935,0,CARRASCO,398653,Y,9',9.0,3,90.0,96.0,timeline_period_label,1,81.0,87.0,4,441.0,,CARRASCO (Belgium) is booked by the referee.
2022,9,400235477,First stage,2022-11-23T19:00:00Z,Belgium,Canada,43935,0,MEUNIER,358122,Y,54',54.0,5,90.0,96.0,timeline_period_label,1,36.0,42.0,4,396.0,,MEUNIER (Belgium) is booked by the referee.
2022,9,400235477,First stage,2022-11-23T19:00:00Z,Belgium,Canada,43935,0,ONANA,448364,Y,56',56.0,5,90.0,96.0,timeline_period_label,1,34.0,40.0,4,394.0,,ONANA (Belgium) is booked by the referee.
2022,9,400235477,First stage,2022-11-23T19:00:00Z,Canada,Belgium,43899,0,DAVIES,412144,Y,81',81.0,5,90.0,96.0,timeline_period_label,1,9.0,15.0,4,369.0,,DAVIES (Canada) is booked by the referee.
2022,9,400235477,First stage,2022-11-23T19:00:00Z,Canada,Belgium,43899,0,JOHNSTON,441252,Y,83',83.0,5,90.0,96.0,timeline_period_label,1,7.0,13.0,4,367.0,,JOHNSTON (Canada) is booked by the referee.
2022,10,400235472,First stage,2022-11-23T16:00:00Z,Costa Rica,Spain,43901,0,F. CALVO,339797,Y,68',68.0,5,90.0,99.0,timeline_period_label,1,22.0,31.0,4,382.0,,F. CALVO (Costa Rica) is booked by the referee.
2022,10,400235472,First stage,2022-11-23T16:00:00Z,Costa Rica,Spain,43901,0,J. CAMPBELL,307529,Y,90'+7',97.0,5,90.0,99.0,timeline_period_label,1,0.0,2.0,4,360.0,,J. CAMPBELL (Costa Rica) is booked by the referee.
2022,12,400235481,First stage,2022-11-23T10:00:00Z,Morocco,Croatia,43872,0,S. AMRABAT,372266,Y,78',78.0,5,90.0,97.0,timeline_period_label,1,12.0,19.0,4,372.0,,S. AMRABAT (Morocco) is booked by the referee.
2022,13,400235488,First stage,2022-11-24T10:00:00Z,Cameroon,Switzerland,43849,0,FAÏ,401789,Y,36',36.0,3,90.0,97.0,timeline_period_label,1,54.0,61.0,4,414.0,,FAÏ (Cameroon) is booked by the referee.
2022,13,400235488,First stage,2022-11-24T10:00:00Z,Switzerland,Cameroon,43971,0,ELVEDI,398509,Y,64',64.0,5,90.0,97.0,timeline_period_label,1,26.0,33.0,4,386.0,,ELVEDI (Switzerland) is booked by the referee.
2022,13,400235488,First stage,2022-11-24T10:00:00Z,Switzerland,Cameroon,43971,0,AKANJI,405178,Y,83',83.0,5,90.0,97.0,timeline_period_label,1,7.0,14.0,4,367.0,,AKANJI (Switzerland) is booked by the referee.
2022,14,400235491,First stage,2022-11-24T13:00:00Z,Uruguay,Korea Republic,43930,0,M. CACERES,267829,Y,57',57.0,5,90.0,98.0,timeline_period_label,1,33.0,41.0,4,393.0,,M. CACERES (Uruguay) is booked by the referee.
2022,14,400235491,First stage,2022-11-24T13:00:00Z,Korea Republic,Uruguay,43822,0,G S CHO,430387,Y,88',88.0,5,90.0,98.0,timeline_period_label,1,2.0,10.0,4,362.0,,G S CHO (Korea Republic) is booked by the referee.
2022,14,400235491,First stage,2022-11-24T13:00:00Z,Korea Republic,Uruguay,43822,1,PAULO BENTO,,Y,90'+8',98.0,5,90.0,98.0,timeline_period_label,1,0.0,0.0,4,360.0,,PAULO BENTO (Korea Republic) is booked by the referee.
2022,15,400235493,First stage,2022-11-24T16:00:00Z,Ghana,Portugal,43860,0,MOHAMMED,405961,Y,45'+1',46.0,3,90.0,101.0,timeline_period_label,1,44.0,55.0,4,404.0,,MOHAMMED (Ghana) is booked by the referee.
2022,15,400235493,First stage,2022-11-24T16:00:00Z,Ghana,Portugal,43860,0,A. AYEW,294620,Y,49',49.0,5,90.0,101.0,timeline_period_label,1,41.0,52.0,4,401.0,,A. AYEW (Ghana) is booked by the referee.
2022,15,400235493,First stage,2022-11-24T16:00:00Z,Ghana,Portugal,43860,0,SEIDU,448522,Y,57',57.0,5,90.0,101.0,timeline_period_label,1,33.0,44.0,4,393.0,,SEIDU (Ghana) is booked by the referee.
2022,15,400235493,First stage,2022-11-24T16:00:00Z,Portugal,Ghana,43963,0,PEREIRA,336505,Y,90'+1',91.0,5,90.0,101.0,timeline_period_label,1,0.0,10.0,4,360.0,,PEREIRA (Portugal) is booked by the referee.
2022,15,400235493,First stage,2022-11-24T16:00:00Z,Ghana,Portugal,43860,0,WILLIAMS,411376,Y,90'+1',91.0,5,90.0,101.0,timeline_period_label,1,0.0,10.0,4,360.0,,WILLIAMS (Ghana) is booked by the referee.
2022,15,400235493,First stage,2022-11-24T16:00:00Z,Portugal,Ghana,43963,0,B. FERNANDES,395206,Y,90'+5',95.0,5,90.0,101.0,timeline_period_label,1,0.0,6.0,4,360.0,,B. FERNANDES (Portugal) is booked by the referee.
2022,16,400235484,First stage,2022-11-24T19:00:00Z,Serbia,Brazil,1902465,0,PAVLOVIĆ,430069,Y,7',7.0,3,90.0,98.0,timeline_period_label,1,83.0,91.0,4,443.0,,PAVLOVIĆ (Serbia) is booked by the referee.
2022,16,400235484,First stage,2022-11-24T19:00:00Z,Serbia,Brazil,1902465,0,GUDELJ,401176,Y,49',49.0,5,90.0,98.0,timeline_period_label,1,41.0,49.0,4,401.0,,GUDELJ (Serbia) is booked by the referee.
2022,16,400235484,First stage,2022-11-24T19:00:00Z,Serbia,Brazil,1902465,0,LUKIC,404631,Y,64',64.0,5,90.0,98.0,timeline_period_label,1,26.0,34.0,4,386.0,,LUKIC (Serbia) is booked by the referee.
2022,17,400235453,First stage,2022-11-25T10:00:00Z,Wales,Iran,43974,0,RODON,441052,Y,45'+3',48.0,3,90.0,103.0,timeline_period_label,1,42.0,55.0,3,312.0,,RODON (Wales) is booked by the referee.
2022,17,400235453,First stage,2022-11-25T10:00:00Z,Wales,Iran,43974,0,HENNESSEY,299601,R,86',86.0,5,90.0,103.0,timeline_period_label,2,,34.0,3,,,HENNESSEY (Wales) is sent off!
2022,17,400235453,First stage,2022-11-25T10:00:00Z,Iran,Wales,43817,0,RAMIN,384797,Y,90'+5',95.0,5,90.0,103.0,timeline_period_label,1,0.0,8.0,3,270.0,,RAMIN (Iran) is booked by the referee.
2022,17,400235453,First stage,2022-11-25T10:00:00Z,Iran,Wales,43817,0,A. JAHANBAKHSH,379886,Y,90'+5',95.0,5,90.0,103.0,timeline_period_label,1,0.0,8.0,3,270.0,,A. JAHANBAKHSH (Iran) is booked by the referee.
2022,18,400235448,First stage,2022-11-25T13:00:00Z,Qatar,Senegal,43834,0,MOHAMMED,385068,Y,20',20.0,3,90.0,97.0,timeline_period_label,1,70.0,77.0,3,340.0,,MOHAMMED (Qatar) is booked by the referee.
2022,18,400235448,First stage,2022-11-25T13:00:00Z,Senegal,Qatar,43879,0,B. DIA,441321,Y,30',30.0,3,90.0,97.0,timeline_period_label,1,60.0,67.0,3,330.0,,B. DIA (Senegal) is booked by the referee.
2022,18,400235448,First stage,2022-11-25T13:00:00Z,Qatar,Senegal,43834,0,HOMAM,419441,Y,45'+2',47.0,3,90.0,97.0,timeline_period_label,1,43.0,50.0,3,313.0,,HOMAM (Qatar) is booked by the referee.
2022,18,400235448,First stage,2022-11-25T13:00:00Z,Senegal,Qatar,43879,0,JAKOBS,430671,Y,52',52.0,5,90.0,97.0,timeline_period_label,1,38.0,45.0,3,308.0,,JAKOBS (Senegal) is booked by the referee.
2022,18,400235448,First stage,2022-11-25T13:00:00Z,Senegal,Qatar,43879,0,PATHE,448825,Y,87',87.0,5,90.0,97.0,timeline_period_label,1,3.0,10.0,3,273.0,,PATHE (Senegal) is booked by the referee.
2022,18,400235448,First stage,2022-11-25T13:00:00Z,Qatar,Senegal,43834,0,A. MADIBO,386348,Y,90'+1',91.0,5,90.0,97.0,timeline_period_label,1,0.0,6.0,3,270.0,,A. MADIBO (Qatar) is booked by the referee.
2022,19,400235452,First stage,2022-11-25T16:00:00Z,Ecuador,Netherlands,43927,0,MENDEZ,428904,Y,57',57.0,5,90.0,97.0,timeline_period_label,1,33.0,40.0,3,303.0,,MENDEZ (Ecuador) is booked by the referee.
2022,21,400235469,First stage,2022-11-26T10:00:00Z,Tunisia,Australia,43888,0,LAIDOUNI,433182,Y,26',26.0,3,90.0,97.0,timeline_period_label,1,64.0,71.0,3,334.0,,LAIDOUNI (Tunisia) is booked by the referee.
2022,21,400235469,First stage,2022-11-26T10:00:00Z,Tunisia,Australia,43888,0,ABDI,433362,Y,64',64.0,5,90.0,97.0,timeline_period_label,1,26.0,33.0,3,296.0,,ABDI (Tunisia) is booked by the referee.
2022,21,400235469,First stage,2022-11-26T10:00:00Z,Tunisia,Australia,43888,0,SASSI,370575,Y,90'+3',93.0,5,90.0,97.0,timeline_period_label,1,0.0,4.0,3,270.0,,SASSI (Tunisia) is booked by the referee.
2022,22,400235459,First stage,2022-11-26T13:00:00Z,Poland,Saudi Arabia,43962,0,KIWIOR,448638,Y,15',15.0,3,90.0,98.0,timeline_period_label,1,75.0,83.0,3,345.0,,KIWIOR (Poland) is booked by the referee.
2022,22,400235459,First stage,2022-11-26T13:00:00Z,Poland,Saudi Arabia,43962,0,CASH,436691,Y,16',16.0,3,90.0,98.0,timeline_period_label,1,74.0,82.0,3,344.0,,CASH (Poland) is booked by the referee.
2022,22,400235459,First stage,2022-11-26T13:00:00Z,Poland,Saudi Arabia,43962,0,MILIK,362823,Y,19',19.0,3,90.0,98.0,timeline_period_label,1,71.0,79.0,3,341.0,,MILIK (Poland) is booked by the referee.
2022,22,400235459,First stage,2022-11-26T13:00:00Z,Saudi Arabia,Poland,43835,0,ALMALKI,430170,Y,20',20.0,3,90.0,98.0,timeline_period_label,1,70.0,78.0,3,340.0,,ALMALKI (Saudi Arabia) is booked by the referee.
2022,22,400235459,First stage,2022-11-26T13:00:00Z,Saudi Arabia,Poland,43835,1,Laurent BONADEI,,Y,27',27.0,3,90.0,98.0,timeline_period_label,1,63.0,71.0,3,333.0,,Laurent BONADEI (Saudi Arabia) is booked by the referee.
2022,22,400235459,First stage,2022-11-26T13:00:00Z,Saudi Arabia,Poland,43835,0,ALAMRI,403312,Y,45'+4',49.0,3,90.0,98.0,timeline_period_label,1,41.0,49.0,3,311.0,,ALAMRI (Saudi Arabia) is booked by the referee.
2022,23,400235467,First stage,2022-11-26T16:00:00Z,Denmark,France,43941,0,CHRISTENSEN,401281,Y,20',20.0,3,90.0,98.0,timeline_period_label,1,70.0,78.0,3,340.0,,CHRISTENSEN (Denmark) is booked by the referee.
2022,23,400235467,First stage,2022-11-26T16:00:00Z,Denmark,France,43941,0,CORNELIUS,360188,Y,23',23.0,3,90.0,98.0,timeline_period_label,1,67.0,75.0,3,337.0,,CORNELIUS (Denmark) is booked by the referee.
2022,23,400235467,First stage,2022-11-26T16:00:00Z,France,Denmark,43946,0,KOUNDE,430707,Y,43',43.0,3,90.0,98.0,timeline_period_label,1,47.0,55.0,3,317.0,,KOUNDE (France) is booked by the referee.
2022,24,400235462,First stage,2022-11-26T19:00:00Z,Mexico,Argentina,43911,0,N. ARAUJO,336707,Y,22',22.0,3,90.0,97.0,timeline_period_label,1,68.0,75.0,3,338.0,,N. ARAUJO (Mexico) is booked by the referee.
2022,24,400235462,First stage,2022-11-26T19:00:00Z,Argentina,Mexico,43922,0,MONTIEL,402926,Y,43',43.0,3,90.0,97.0,timeline_period_label,1,47.0,54.0,3,317.0,,MONTIEL (Argentina) is booked by the referee.
2022,24,400235462,First stage,2022-11-26T19:00:00Z,Mexico,Argentina,43911,0,E. GUTIÉRREZ,386332,Y,50',50.0,5,90.0,97.0,timeline_period_label,1,40.0,47.0,3,310.0,,E. GUTIÉRREZ (Mexico) is booked by the referee.
2022,24,400235462,First stage,2022-11-26T19:00:00Z,Mexico,Argentina,43911,0,H. HERRERA,329092,Y,66',66.0,5,90.0,97.0,timeline_period_label,1,24.0,31.0,3,294.0,,H. HERRERA (Mexico) is booked by the referee.
2022,24,400235462,First stage,2022-11-26T19:00:00Z,Mexico,Argentina,43911,0,Roberto Alvarado,403585,Y,89',89.0,5,90.0,97.0,timeline_period_label,1,1.0,8.0,3,271.0,,Roberto Alvarado (Mexico) is booked by the referee.
2022,25,400235471,First stage,2022-11-27T10:00:00Z,Costa Rica,Japan,43901,0,A. CONTRERAS,405811,Y,41',41.0,3,90.0,97.0,timeline_period_label,1,49.0,56.0,3,319.0,,A. CONTRERAS (Costa Rica) is booked by the referee.
2022,25,400235471,First stage,2022-11-27T10:00:00Z,Japan,Costa Rica,43819,0,YAMANE,441122,Y,44',44.0,3,90.0,97.0,timeline_period_label,1,46.0,53.0,3,316.0,,YAMANE (Japan) is booked by the referee.
2022,25,400235471,First stage,2022-11-27T10:00:00Z,Costa Rica,Japan,43901,0,C. BORGES,236530,Y,61',61.0,5,90.0,97.0,timeline_period_label,1,29.0,36.0,3,299.0,,C. BORGES (Costa Rica) is booked by the referee.
2022,25,400235471,First stage,2022-11-27T10:00:00Z,Costa Rica,Japan,43901,0,F. CALVO,339797,Y,70',70.0,5,90.0,97.0,timeline_period_label,1,20.0,27.0,3,290.0,,F. CALVO (Costa Rica) is booked by the referee.
2022,25,400235471,First stage,2022-11-27T10:00:00Z,Japan,Costa Rica,43819,0,ITAKURA,400511,Y,84',84.0,5,90.0,97.0,timeline_period_label,1,6.0,13.0,3,276.0,,ITAKURA (Japan) is booked by the referee.
2022,25,400235471,First stage,2022-11-27T10:00:00Z,Japan,Costa Rica,43819,0,ENDO,395318,Y,90'+3',93.0,5,90.0,97.0,timeline_period_label,1,0.0,4.0,3,270.0,,ENDO (Japan) is booked by the referee.
2022,26,400235480,First stage,2022-11-27T13:00:00Z,Belgium,Morocco,43935,0,ONANA,448364,Y,29',29.0,3,90.0,96.0,timeline_period_label,1,61.0,67.0,3,331.0,,ONANA (Belgium) is booked by the referee.
2022,26,400235480,First stage,2022-11-27T13:00:00Z,Morocco,Belgium,43872,0,SABIRI,448591,Y,90'+5',95.0,5,90.0,96.0,timeline_period_label,1,0.0,1.0,3,270.0,,SABIRI (Morocco) is booked by the referee.
2022,27,400235482,First stage,2022-11-27T16:00:00Z,Canada,Croatia,43899,0,BUCHANAN,430138,Y,52',52.0,5,90.0,97.0,timeline_period_label,1,38.0,45.0,3,308.0,,BUCHANAN (Canada) is booked by the referee.
2022,27,400235482,First stage,2022-11-27T16:00:00Z,Croatia,Canada,43938,0,LOVREN,312432,Y,56',56.0,5,90.0,97.0,timeline_period_label,1,34.0,41.0,3,304.0,,LOVREN (Croatia) is booked by the referee.
2022,27,400235482,First stage,2022-11-27T16:00:00Z,Canada,Croatia,43899,0,MILLER,441254,Y,85',85.0,5,90.0,97.0,timeline_period_label,1,5.0,12.0,3,275.0,,MILLER (Canada) is booked by the referee.
2022,27,400235482,First stage,2022-11-27T16:00:00Z,Croatia,Canada,43938,0,MODRIĆ,241559,Y,85',85.0,5,90.0,97.0,timeline_period_label,1,5.0,12.0,3,275.0,,MODRIĆ (Croatia) is booked by the referee.
2022,28,400235474,First stage,2022-11-27T19:00:00Z,Germany,Spain,43948,0,KEHRER,395481,Y,37',37.0,3,90.0,96.0,timeline_period_label,1,53.0,59.0,3,323.0,,KEHRER (Germany) is booked by the referee.
2022,28,400235474,First stage,2022-11-27T19:00:00Z,Spain,Germany,43969,0,SERGIO,303034,Y,44',44.0,3,90.0,96.0,timeline_period_label,1,46.0,52.0,3,316.0,,SERGIO (Spain) is booked by the referee.
2022,28,400235474,First stage,2022-11-27T19:00:00Z,Germany,Spain,43948,0,GORETZKA,379953,Y,58',58.0,5,90.0,96.0,timeline_period_label,1,32.0,38.0,3,302.0,,GORETZKA (Germany) is booked by the referee.
2022,28,400235474,First stage,2022-11-27T19:00:00Z,Germany,Spain,43948,0,KIMMICH,386413,Y,60',60.0,5,90.0,96.0,timeline_period_label,1,30.0,36.0,3,300.0,,KIMMICH (Germany) is booked by the referee.
2022,29,400235487,First stage,2022-11-28T10:00:00Z,Cameroon,Serbia,43849,0,N'KOULOU,290931,Y,24',24.0,3,90.0,97.0,timeline_period_label,1,66.0,73.0,3,336.0,,N'KOULOU (Cameroon) is booked by the referee.
2022,29,400235487,First stage,2022-11-28T10:00:00Z,Cameroon,Serbia,43849,0,BASSOGOG,402215,Y,30',30.0,3,90.0,97.0,timeline_period_label,1,60.0,67.0,3,330.0,,BASSOGOG (Cameroon) is booked by the referee.
2022,29,400235487,First stage,2022-11-28T10:00:00Z,Serbia,Cameroon,1902465,0,JOVIĆ,385536,Y,45'+4',49.0,3,90.0,97.0,timeline_period_label,1,41.0,48.0,3,311.0,,JOVIĆ (Serbia) is booked by the referee.
2022,29,400235487,First stage,2022-11-28T10:00:00Z,Serbia,Cameroon,1902465,0,MILENKOVIĆ,411544,Y,90'+3',93.0,5,90.0,97.0,timeline_period_label,1,0.0,4.0,3,270.0,,MILENKOVIĆ (Serbia) is booked by the referee.
2022,30,400235489,First stage,2022-11-28T13:00:00Z,Ghana,Korea Republic,43860,0,AMARTEY,369248,Y,21',21.0,3,90.0,101.0,timeline_period_label,1,69.0,80.0,3,339.0,,AMARTEY (Ghana) is booked by the referee.
2022,30,400235489,First stage,2022-11-28T13:00:00Z,Korea Republic,Ghana,43822,0,W Y JUNG,356534,Y,27',27.0,3,90.0,101.0,timeline_period_label,1,63.0,74.0,3,333.0,,W Y JUNG (Korea Republic) is booked by the referee.
2022,30,400235489,First stage,2022-11-28T13:00:00Z,Ghana,Korea Republic,43860,0,TARIQ,448536,Y,73',73.0,5,90.0,101.0,timeline_period_label,1,17.0,28.0,3,287.0,,TARIQ (Ghana) is booked by the referee.
2022,30,400235489,First stage,2022-11-28T13:00:00Z,Korea Republic,Ghana,43822,0,Y G KIM,375754,Y,77',77.0,5,90.0,101.0,timeline_period_label,1,13.0,24.0,3,283.0,,Y G KIM (Korea Republic) is booked by the referee.
2022,30,400235489,First stage,2022-11-28T13:00:00Z,Korea Republic,Ghana,43822,1,PAULO BENTO,,R,90'+11',101.0,10,90.0,101.0,timeline_period_label,2,,0.0,3,,,PAULO BENTO (Korea Republic) is sent off!
2022,31,400235485,First stage,2022-11-28T16:00:00Z,Switzerland,Brazil,43971,0,RIEDER,448103,Y,50',50.0,5,90.0,96.0,timeline_period_label,1,40.0,46.0,3,310.0,,RIEDER (Switzerland) is booked by the referee.
2022,31,400235485,First stage,2022-11-28T16:00:00Z,Brazil,Switzerland,43924,0,FRED,394018,Y,52',52.0,5,90.0,96.0,timeline_period_label,1,38.0,44.0,3,308.0,,FRED (Brazil) is booked by the referee.
2022,32,400235492,First stage,2022-11-28T19:00:00Z,Uruguay,Portugal,43930,0,R. BENTANCUR,386538,Y,6',6.0,3,90.0,101.0,timeline_period_label,1,84.0,95.0,3,354.0,,R. BENTANCUR (Uruguay) is booked by the referee.
2022,32,400235492,First stage,2022-11-28T19:00:00Z,Portugal,Uruguay,43963,0,R. NEVES,395216,Y,38',38.0,3,90.0,101.0,timeline_period_label,1,52.0,63.0,3,322.0,,R. NEVES (Portugal) is booked by the referee.
2022,32,400235492,First stage,2022-11-28T19:00:00Z,Uruguay,Portugal,43930,0,M. OLIVERA,402893,Y,44',44.0,3,90.0,101.0,timeline_period_label,1,46.0,57.0,3,316.0,,M. OLIVERA (Uruguay) is booked by the referee.
2022,32,400235492,First stage,2022-11-28T19:00:00Z,Portugal,Uruguay,43963,0,JOÃO FÉLIX,418535,Y,77',77.0,5,90.0,101.0,timeline_period_label,1,13.0,24.0,3,283.0,,JOÃO FÉLIX (Portugal) is booked by the referee.
