edition,match_number,fifa_match_id,stage,date_utc,team,opponent,team_id,is_official,recipient,id_player,card_type,minute_label,t_min,period,basis,t_end_min,t_end_source,rho,W1,D1,N_horizon,W2,first_yellow_t_min,event_description
2026,6,400021463,First Stage,2026-06-14T04:00:00Z,Türkiye,Australia,43972,0,Yunus AKGUN,406231,Y,86',86.0,5,90.0,97.0,timeline_period_label,1,4.0,11.0,5,454.0,,Yunus AKGUN (Türkiye) is booked by the referee.
2026,7,400021456,First Stage,2026-06-13T22:00:00Z,Brazil,Morocco,43924,0,CASEMIRO,308386,Y,37',37.0,3,90.0,101.0,timeline_period_label,1,53.0,64.0,5,503.0,,CASEMIRO (Brazil) is booked by the referee.
2026,7,400021456,First Stage,2026-06-13T22:00:00Z,Brazil,Morocco,43924,0,ROGER IBANEZ,430594,Y,43',43.0,3,90.0,101.0,timeline_period_label,1,47.0,58.0,5,497.0,,ROGER IBANEZ (Brazil) is booked by the referee.
2026,8,400021447,First Stage,2026-06-13T19:00:00Z,Qatar,Switzerland,43834,0,MAHMOUD ABUNADA,419459,Y,13',13.0,3,90.0,98.0,timeline_period_label,1,77.0,85.0,5,527.0,,MAHMOUD ABUNADA (Qatar) is booked by the referee.
2026,8,400021447,First Stage,2026-06-13T19:00:00Z,Qatar,Switzerland,43834,0,JASSEM GABER,419473,Y,23',23.0,3,90.0,98.0,timeline_period_label,1,67.0,75.0,5,517.0,,JASSEM GABER (Qatar) is booked by the referee.
2026,8,400021447,First Stage,2026-06-13T19:00:00Z,Switzerland,Qatar,43971,0,Denis ZAKARIA,401448,Y,42',42.0,3,90.0,98.0,timeline_period_label,1,48.0,56.0,5,498.0,,Denis ZAKARIA (Switzerland) is booked by the referee.
2026,9,400021467,First Stage,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,43854,0,Seko FOFANA,405175,Y,28',28.0,3,90.0,99.0,timeline_period_label,1,62.0,71.0,5,512.0,,Seko FOFANA (Côte d'Ivoire) is booked by the referee.
2026,9,400021467,First Stage,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,43854,0,Franck KESSIE,371609,Y,38',38.0,3,90.0,99.0,timeline_period_label,1,52.0,61.0,5,502.0,,Franck KESSIE (Côte d'Ivoire) is booked by the referee.
2026,9,400021467,First Stage,2026-06-14T23:00:00Z,Côte d'Ivoire,Ecuador,43854,0,Guela DOUE,486317,Y,40',40.0,3,90.0,99.0,timeline_period_label,1,50.0,59.0,5,500.0,,Guela DOUE (Côte d'Ivoire) is booked by the referee.
2026,9,400021467,First Stage,2026-06-14T23:00:00Z,Ecuador,Côte d'Ivoire,43927,0,Jackson POROZO,419003,Y,73',73.0,5,90.0,99.0,timeline_period_label,1,17.0,26.0,5,467.0,,Jackson POROZO (Ecuador) is booked by the referee.
2026,11,400021470,First Stage,2026-06-14T20:00:00Z,Netherlands,Japan,43960,0,Crysencio SUMMERVILLE,489518,Y,61',61.0,5,90.0,97.0,timeline_period_label,1,29.0,36.0,5,479.0,,Crysencio SUMMERVILLE (Netherlands) is booked by the referee.
2026,11,400021470,First Stage,2026-06-14T20:00:00Z,Netherlands,Japan,43960,0,Memphis DEPAY,336098,Y,83',83.0,5,90.0,97.0,timeline_period_label,1,7.0,14.0,5,457.0,,Memphis DEPAY (Netherlands) is booked by the referee.
2026,11,400021470,First Stage,2026-06-14T20:00:00Z,Netherlands,Japan,43960,0,Micky VAN DE VEN,448140,Y,90'+1',91.0,5,90.0,97.0,timeline_period_label,1,0.0,6.0,5,450.0,,Micky VAN DE VEN (Netherlands) is booked by the referee.
2026,12,400021474,First Stage,2026-06-15T02:00:00Z,Tunisia,Sweden,43888,0,Rani KHEDIRA,336459,Y,54',54.0,5,90.0,97.0,timeline_period_label,1,36.0,43.0,5,486.0,,Rani KHEDIRA (Tunisia) is booked by the referee.
2026,13,400021486,First Stage,2026-06-15T22:00:00Z,Saudi Arabia,Uruguay,43835,0,ABDULELAH ALAMRI,403312,Y,44',44.0,3,90.0,99.0,timeline_period_label,1,46.0,55.0,5,496.0,,ABDULELAH ALAMRI (Saudi Arabia) is booked by the referee.
2026,14,400021482,First Stage,2026-06-15T16:00:00Z,Cabo Verde,Spain,43850,0,SIDNY LOPES CABRAL,477832,Y,16',16.0,3,90.0,96.0,timeline_period_label,1,74.0,80.0,5,524.0,,SIDNY LOPES CABRAL (Cabo Verde) is booked by the referee.
2026,14,400021482,First Stage,2026-06-15T16:00:00Z,Spain,Cabo Verde,43969,0,PEDRI,423646,Y,90'+3',93.0,5,90.0,96.0,timeline_period_label,1,0.0,3.0,5,450.0,,PEDRI (Spain) is booked by the referee.
2026,15,400021476,First Stage,2026-06-16T01:00:00Z,IR Iran,New Zealand,43817,0,Ehsan HAJISAFI,288961,Y,89',89.0,5,90.0,96.0,timeline_period_label,1,1.0,7.0,5,451.0,,Ehsan HAJISAFI (IR Iran) is booked by the referee.
2026,16,400021478,First Stage,2026-06-15T19:00:00Z,Egypt,Belgium,43855,0,MARAWAN ATTIA,461788,Y,13',13.0,3,90.0,96.0,timeline_period_label,1,77.0,83.0,5,527.0,,MARAWAN ATTIA (Egypt) is booked by the referee.
2026,16,400021478,First Stage,2026-06-15T19:00:00Z,Belgium,Egypt,43935,0,Timothy CASTAGNE,411443,Y,14',14.0,3,90.0,96.0,timeline_period_label,1,76.0,82.0,5,526.0,,Timothy CASTAGNE (Belgium) is booked by the referee.
2026,16,400021478,First Stage,2026-06-15T19:00:00Z,Egypt,Belgium,43855,0,AHMED FATOUH,430477,Y,34',34.0,3,90.0,96.0,timeline_period_label,1,56.0,62.0,5,506.0,,AHMED FATOUH (Egypt) is booked by the referee.
2026,16,400021478,First Stage,2026-06-15T19:00:00Z,Belgium,Egypt,43935,0,Maxim DE CUYPER,448373,Y,75',75.0,5,90.0,96.0,timeline_period_label,1,15.0,21.0,5,465.0,,Maxim DE CUYPER (Belgium) is booked by the referee.
2026,18,400021488,First Stage,2026-06-16T22:00:00Z,Iraq,Norway,43818,0,ZAID TAHSEEN,434025,Y,86',86.0,5,90.0,98.0,timeline_period_label,1,4.0,12.0,5,454.0,,ZAID TAHSEEN (Iraq) is booked by the referee.
2026,20,400021498,First Stage,2026-06-17T04:00:00Z,Austria,Jordan,43934,0,Marcel SABITZER,358241,Y,77',77.0,5,90.0,103.0,timeline_period_label,1,13.0,26.0,5,463.0,,Marcel SABITZER (Austria) is booked by the referee.
2026,21,400021510,First Stage,2026-06-17T23:00:00Z,Ghana,Panama,43860,0,Caleb YIRENKYI,506279,Y,16',16.0,3,90.0,102.0,timeline_period_label,1,74.0,86.0,5,524.0,,Caleb YIRENKYI (Ghana) is booked by the referee.
2026,21,400021510,First Stage,2026-06-17T23:00:00Z,Panama,Ghana,43914,0,Cesar BLACKMAN,441242,Y,72',72.0,5,90.0,102.0,timeline_period_label,1,18.0,30.0,5,468.0,,Cesar BLACKMAN (Panama) is booked by the referee.
2026,21,400021510,First Stage,2026-06-17T23:00:00Z,Panama,Ghana,43914,0,Carlos HARVEY,418729,Y,90'+9',99.0,5,90.0,102.0,timeline_period_label,1,0.0,3.0,5,450.0,,Carlos HARVEY (Panama) is booked by the referee.
2026,23,400021502,First Stage,2026-06-17T17:00:00Z,Portugal,Congo DR,43963,0,BERNARDO SILVA,395205,Y,13',13.0,3,90.0,95.0,timeline_period_label,1,77.0,82.0,5,527.0,,BERNARDO SILVA (Portugal) is booked by the referee.
2026,23,400021502,First Stage,2026-06-17T17:00:00Z,Congo DR,Portugal,20014,0,Chancel MBEMBA,356532,Y,32',32.0,3,90.0,95.0,timeline_period_label,1,58.0,63.0,5,508.0,,Chancel MBEMBA (Congo DR) is booked by the referee.
2026,23,400021502,First Stage,2026-06-17T17:00:00Z,Portugal,Congo DR,43963,0,NELSON SEMEDO,395212,Y,88',88.0,5,90.0,95.0,timeline_period_label,1,2.0,7.0,5,452.0,,NELSON SEMEDO (Portugal) is booked by the referee.
2026,23,400021502,First Stage,2026-06-17T17:00:00Z,Portugal,Congo DR,43963,0,TOMAS ARAUJO,492358,Y,90'+2',92.0,5,90.0,95.0,timeline_period_label,1,0.0,3.0,5,450.0,,TOMAS ARAUJO (Portugal) is booked by the referee.
2026,24,400021504,First Stage,2026-06-18T02:00:00Z,Colombia,Uzbekistan,43926,0,Johan MOJICA,394500,Y,7',7.0,3,90.0,101.0,timeline_period_label,1,83.0,94.0,5,533.0,,Johan MOJICA (Colombia) is booked by the referee.
2026,24,400021504,First Stage,2026-06-18T02:00:00Z,Uzbekistan,Colombia,44005,0,Abdukodir KHUSANOV,464924,Y,34',34.0,3,90.0,101.0,timeline_period_label,1,56.0,67.0,5,506.0,,Abdukodir KHUSANOV (Uzbekistan) is booked by the referee.
2026,25,400021440,First Stage,2026-06-18T16:00:00Z,South Africa,Czechia,43883,0,Teboho MOKOENA,403616,Y,33',33.0,3,90.0,98.0,timeline_period_label,1,57.0,65.0,4,417.0,,Teboho MOKOENA (South Africa) is booked by the referee.
2026,25,400021440,First Stage,2026-06-18T16:00:00Z,South Africa,Czechia,43883,0,Thalente MBATHA,494248,Y,40',40.0,3,90.0,98.0,timeline_period_label,1,50.0,58.0,4,410.0,,Thalente MBATHA (South Africa) is booked by the referee.
2026,25,400021440,First Stage,2026-06-18T16:00:00Z,Czechia,South Africa,43995,0,Ladislav KREJCI,441170,Y,75',75.0,5,90.0,98.0,timeline_period_label,1,15.0,23.0,4,375.0,,Ladislav KREJCI (Czechia) is booked by the referee.
2026,26,400021446,First Stage,2026-06-18T19:00:00Z,Bosnia and Herzegovina,Switzerland,44037,0,Amar DEDIC,482976,Y,59',59.0,5,90.0,98.0,timeline_period_label,1,31.0,39.0,4,391.0,,Amar DEDIC (Bosnia and Herzegovina) is booked by the referee.
2026,26,400021446,First Stage,2026-06-18T19:00:00Z,Bosnia and Herzegovina,Switzerland,44037,0,Edin DZEKO,300409,Y,61',61.0,5,90.0,98.0,timeline_period_label,1,29.0,37.0,4,389.0,,Edin DZEKO (Bosnia and Herzegovina) is booked by the referee.
2026,26,400021446,First Stage,2026-06-18T19:00:00Z,Switzerland,Bosnia and Herzegovina,43971,0,Nico ELVEDI,398509,Y,65',65.0,5,90.0,98.0,timeline_period_label,1,25.0,33.0,4,385.0,,Nico ELVEDI (Switzerland) is booked by the referee.
2026,26,400021446,First Stage,2026-06-18T19:00:00Z,Bosnia and Herzegovina,Switzerland,44037,0,Tarik MUHAREMOVIC,484022,R,80',80.0,5,90.0,98.0,timeline_period_label,2,,36.0,4,,,Tarik MUHAREMOVIC (Bosnia and Herzegovina) is sent off!
2026,27,400021450,First Stage,2026-06-18T22:00:00Z,Canada,Qatar,43899,0,Derek CORNELIUS,371958,Y,9',9.0,3,90.0,100.0,timeline_period_label,1,81.0,91.0,4,441.0,,Derek CORNELIUS (Canada) is booked by the referee.
2026,27,400021450,First Stage,2026-06-18T22:00:00Z,Qatar,Canada,43834,0,HOMAM AHMED,419441,R,33',33.0,3,90.0,100.0,timeline_period_label,2,,134.0,4,,,HOMAM AHMED (Qatar) is sent off!
2026,27,400021450,First Stage,2026-06-18T22:00:00Z,Qatar,Canada,43834,0,ASSIM MADIBO,386348,R,51',51.0,5,90.0,100.0,timeline_period_label,2,,98.0,4,,,ASSIM MADIBO (Qatar) is sent off!
2026,27,400021450,First Stage,2026-06-18T22:00:00Z,Qatar,Canada,43834,0,AHMED FATHY,433394,Y,62',62.0,5,90.0,100.0,timeline_period_label,1,28.0,38.0,4,388.0,,AHMED FATHY (Qatar) is booked by the referee.
2026,28,400021442,First Stage,2026-06-19T01:00:00Z,Korea Republic,Mexico,43822,0,LEE Kangin,418490,Y,4',4.0,3,90.0,97.0,timeline_period_label,1,86.0,93.0,4,446.0,,LEE Kangin (Korea Republic) is booked by the referee.
2026,28,400021442,First Stage,2026-06-19T01:00:00Z,Korea Republic,Mexico,43822,0,PAIK Seungho,402817,Y,58',58.0,5,90.0,97.0,timeline_period_label,1,32.0,39.0,4,392.0,,PAIK Seungho (Korea Republic) is booked by the referee.
2026,29,400021457,First Stage,2026-06-20T00:30:00Z,Haiti,Brazil,43908,0,Carlens ARCUS,397775,Y,4',4.0,3,90.0,96.0,timeline_period_label,1,86.0,92.0,4,446.0,,Carlens ARCUS (Haiti) is booked by the referee.
2026,29,400021457,First Stage,2026-06-20T00:30:00Z,Haiti,Brazil,43908,0,Frantzdy PIERROT,431693,Y,45'+4',49.0,3,90.0,96.0,timeline_period_label,1,41.0,47.0,4,401.0,,Frantzdy PIERROT (Haiti) is booked by the referee.
2026,29,400021457,First Stage,2026-06-20T00:30:00Z,Brazil,Haiti,43924,0,DOUGLAS SANTOS,367981,Y,65',65.0,5,90.0,96.0,timeline_period_label,1,25.0,31.0,4,385.0,,DOUGLAS SANTOS (Brazil) is booked by the referee.
2026,29,400021457,First Stage,2026-06-20T00:30:00Z,Haiti,Brazil,43908,0,Danley JEAN JACQUES,466838,Y,72',72.0,5,90.0,96.0,timeline_period_label,1,18.0,24.0,4,378.0,,Danley JEAN JACQUES (Haiti) is booked by the referee.
2026,30,400021454,First Stage,2026-06-19T22:00:00Z,Morocco,Scotland,43872,0,Issa DIOP,403083,Y,22',22.0,3,90.0,97.0,timeline_period_label,1,68.0,75.0,4,428.0,,Issa DIOP (Morocco) is booked by the referee.
2026,30,400021454,First Stage,2026-06-19T22:00:00Z,Scotland,Morocco,43967,0,Andy ROBERTSON,401339,Y,65',65.0,5,90.0,97.0,timeline_period_label,1,25.0,32.0,4,385.0,,Andy ROBERTSON (Scotland) is booked by the referee.
2026,31,400021460,First Stage,2026-06-20T03:00:00Z,Paraguay,Türkiye,43928,0,Matias GALARZA,424422,Y,4',4.0,3,90.0,99.0,timeline_period_label,1,86.0,95.0,4,446.0,,Matias GALARZA (Paraguay) is booked by the referee.
2026,31,400021460,First Stage,2026-06-20T03:00:00Z,Paraguay,Türkiye,43928,1,Carlos GONZALEZ,,Y,37',37.0,3,90.0,99.0,timeline_period_label,1,53.0,62.0,4,413.0,,Carlos GONZALEZ (Paraguay) is booked by the referee.
2026,31,400021460,First Stage,2026-06-20T03:00:00Z,Paraguay,Türkiye,43928,0,Miguel ALMIRON,369761,R,45'+3',48.0,3,90.0,99.0,timeline_period_label,2,,102.0,4,,,Miguel ALMIRON (Paraguay) is sent off!
2026,31,400021460,First Stage,2026-06-20T03:00:00Z,Türkiye,Paraguay,43972,1,Vincenzo MONTELLA,,Y,63',63.0,5,90.0,99.0,timeline_period_label,1,27.0,36.0,4,387.0,,Vincenzo MONTELLA (Türkiye) is booked by the referee.
2026,31,400021460,First Stage,2026-06-20T03:00:00Z,Türkiye,Paraguay,43972,0,Eren ELMALI,484065,Y,71',71.0,5,90.0,99.0,timeline_period_label,1,19.0,28.0,4,379.0,,Eren ELMALI (Türkiye) is booked by the referee.
2026,32,400021462,First Stage,2026-06-19T19:00:00Z,Australia,USA,43976,0,Jordan BOS,423522,Y,16',16.0,3,90.0,99.0,timeline_period_label,1,74.0,83.0,4,434.0,,Jordan BOS (Australia) is booked by the referee.
2026,32,400021462,First Stage,2026-06-19T19:00:00Z,Australia,USA,43976,0,Alessandro CIRCATI,448014,Y,32',32.0,3,90.0,99.0,timeline_period_label,1,58.0,67.0,4,418.0,,Alessandro CIRCATI (Australia) is booked by the referee.
2026,32,400021462,First Stage,2026-06-19T19:00:00Z,USA,Australia,43921,0,Antonee ROBINSON,441251,Y,56',56.0,5,90.0,99.0,timeline_period_label,1,34.0,43.0,4,394.0,,Antonee ROBINSON (USA) is booked by the referee.
2026,32,400021462,First Stage,2026-06-19T19:00:00Z,USA,Australia,43921,0,Folarin BALOGUN,466624,Y,89',89.0,5,90.0,99.0,timeline_period_label,1,1.0,10.0,4,361.0,,Folarin BALOGUN (USA) is booked by the referee.
2026,32,400021462,First Stage,2026-06-19T19:00:00Z,Australia,USA,43976,0,Jacob ITALIANO,430450,Y,89',89.0,5,90.0,99.0,timeline_period_label,1,1.0,10.0,4,361.0,,Jacob ITALIANO (Australia) is booked by the referee.
2026,32,400021462,First Stage,2026-06-19T19:00:00Z,Australia,USA,43976,0,Harry SOUTTAR,430442,Y,89',89.0,5,90.0,99.0,timeline_period_label,1,1.0,10.0,4,361.0,,Harry SOUTTAR (Australia) is booked by the referee.
2026,32,400021462,First Stage,2026-06-19T19:00:00Z,USA,Australia,43921,0,Chris RICHARDS,419062,Y,90'+3',93.0,5,90.0,99.0,timeline_period_label,1,0.0,6.0,4,360.0,,Chris RICHARDS (USA) is booked by the referee.
2026,34,400021465,First Stage,2026-06-21T00:00:00Z,Ecuador,Curaçao,43927,0,Jordy ALCIVAR,419005,Y,38',38.0,3,90.0,96.0,timeline_period_label,1,52.0,58.0,4,412.0,,Jordy ALCIVAR (Ecuador) is booked by the referee.
2026,34,400021465,First Stage,2026-06-21T00:00:00Z,Curaçao,Ecuador,1895293,0,Leandro BACUNA,466340,Y,39',39.0,3,90.0,96.0,timeline_period_label,1,51.0,57.0,4,411.0,,Leandro BACUNA (Curaçao) is booked by the referee.
2026,34,400021465,First Stage,2026-06-21T00:00:00Z,Curaçao,Ecuador,1895293,0,Juninho BACUNA,466317,Y,53',53.0,5,90.0,96.0,timeline_period_label,1,37.0,43.0,4,397.0,,Juninho BACUNA (Curaçao) is booked by the referee.
2026,34,400021465,First Stage,2026-06-21T00:00:00Z,Curaçao,Ecuador,1895293,0,Livano COMENENCIA,494989,Y,56',56.0,5,90.0,96.0,timeline_period_label,1,34.0,40.0,4,394.0,,Livano COMENENCIA (Curaçao) is booked by the referee.
2026,34,400021465,First Stage,2026-06-21T00:00:00Z,Curaçao,Ecuador,1895293,0,Jurien GAARI,431698,Y,75',75.0,5,90.0,96.0,timeline_period_label,1,15.0,21.0,4,375.0,,Jurien GAARI (Curaçao) is booked by the referee.
2026,34,400021465,First Stage,2026-06-21T00:00:00Z,Curaçao,Ecuador,1895293,0,Gervane KASTANEER,466372,Y,90'+1',91.0,5,90.0,96.0,timeline_period_label,1,0.0,5.0,4,360.0,,Gervane KASTANEER (Curaçao) is booked by the referee.
2026,35,400021472,First Stage,2026-06-20T17:00:00Z,Sweden,Netherlands,43970,0,Gabriel GUDMUNDSSON,483276,Y,53',53.0,5,90.0,96.0,timeline_period_label,1,37.0,43.0,4,397.0,,Gabriel GUDMUNDSSON (Sweden) is booked by the referee.
2026,35,400021472,First Stage,2026-06-20T17:00:00Z,Sweden,Netherlands,43970,0,Yasin AYARI,489688,Y,75',75.0,5,90.0,96.0,timeline_period_label,1,15.0,21.0,4,375.0,,Yasin AYARI (Sweden) is booked by the referee.
2026,35,400021472,First Stage,2026-06-20T17:00:00Z,Sweden,Netherlands,43970,0,Lucas BERGVALL,489689,Y,80',80.0,5,90.0,96.0,timeline_period_label,1,10.0,16.0,4,370.0,,Lucas BERGVALL (Sweden) is booked by the referee.
2026,37,400021487,First Stage,2026-06-21T22:00:00Z,Cabo Verde,Uruguay,43850,0,SIDNY LOPES CABRAL,477832,Y,5',5.0,3,90.0,99.0,timeline_period_label,1,85.0,94.0,4,445.0,,SIDNY LOPES CABRAL (Cabo Verde) is booked by the referee.
2026,37,400021487,First Stage,2026-06-21T22:00:00Z,Uruguay,Cabo Verde,43930,0,Rodrigo BENTANCUR,386538,Y,20',20.0,3,90.0,99.0,timeline_period_label,1,70.0,79.0,4,430.0,,Rodrigo BENTANCUR (Uruguay) is booked by the referee.
2026,37,400021487,First Stage,2026-06-21T22:00:00Z,Uruguay,Cabo Verde,43930,0,Mathias OLIVERA,402893,Y,58',58.0,5,90.0,99.0,timeline_period_label,1,32.0,41.0,4,392.0,,Mathias OLIVERA (Uruguay) is booked by the referee.
2026,37,400021487,First Stage,2026-06-21T22:00:00Z,Cabo Verde,Uruguay,43850,0,DINEY BORGES,409241,Y,90'+3',93.0,5,90.0,99.0,timeline_period_label,1,0.0,6.0,4,360.0,,DINEY BORGES (Cabo Verde) is booked by the referee.
2026,38,400021483,First Stage,2026-06-21T16:00:00Z,Saudi Arabia,Spain,43835,0,SALEM ALDAWSARI,339745,Y,30',30.0,3,90.0,99.0,timeline_period_label,1,60.0,69.0,4,420.0,,SALEM ALDAWSARI (Saudi Arabia) is booked by the referee.
2026,38,400021483,First Stage,2026-06-21T16:00:00Z,Saudi Arabia,Spain,43835,0,MOHAMED KANNO,407993,Y,60',60.0,5,90.0,99.0,timeline_period_label,1,30.0,39.0,4,390.0,,MOHAMED KANNO (Saudi Arabia) is booked by the referee.
2026,39,400021477,First Stage,2026-06-21T19:00:00Z,Belgium,IR Iran,43935,0,Romelu LUKAKU,358112,Y,3',3.0,3,90.0,96.0,timeline_period_label,1,87.0,93.0,4,447.0,,Romelu LUKAKU (Belgium) is booked by the referee.
2026,39,400021477,First Stage,2026-06-21T19:00:00Z,IR Iran,Belgium,43817,0,Saeid EZATOLAHI,371736,Y,33',33.0,3,90.0,96.0,timeline_period_label,1,57.0,63.0,4,417.0,,Saeid EZATOLAHI (IR Iran) is booked by the referee.
2026,39,400021477,First Stage,2026-06-21T19:00:00Z,Belgium,IR Iran,43935,0,Nathan NGOY,514166,R,66',66.0,5,90.0,96.0,timeline_period_label,2,,60.0,4,,,Nathan NGOY (Belgium) is sent off!
2026,40,400021480,First Stage,2026-06-22T01:00:00Z,Egypt,New Zealand,43855,0,MOHANAD LASHIN,433469,Y,17',17.0,3,90.0,101.0,timeline_period_label,1,73.0,84.0,4,433.0,,MOHANAD LASHIN (Egypt) is booked by the referee.
2026,40,400021480,First Stage,2026-06-22T01:00:00Z,New Zealand,Egypt,43978,0,Sarpreet SINGH,390209,Y,20',20.0,3,90.0,101.0,timeline_period_label,1,70.0,81.0,4,430.0,,Sarpreet SINGH (New Zealand) is booked by the referee.
